;GO:0007095;GO:0007098;GO:0014066;GO:0007096;GO:0006289;GO:0042771;GO:0008585;GO:0044314;GO:0045766;GO:0002244;GO:0051090;GO:0045892;GO:0045893;GO:0070200;GO:0010778;GO:1904172;GO:0035556;GO:1902042;GO:1900264;GO:0030261;GO:0007141;GO:0008630;GO:0045931;GO:0001556;GO:0050727;GO:0035307;GO:0070317;GO:0010389;GO:0035264;GO:0043009;GO:0006260;GO:0008285;GO:0006261;GO:1902975;GO:0042276;GO:0006303;GO:0045944;GO:0006301;GO:0031619;GO:0000281;GO:1990426;GO:0071158;GO:0030521;GO:2000378;GO:0016579;GO:0045717;GO:0070979;GO:0000729;GO:0000727;GO:0006271;GO:0000724;GO:1902983;GO:0000722;GO:0007129;GO:0085020;GO:0007050;GO:1904498;GO:0036297;GO:0006366;GO:0043547;GO:0043150;GO:0035519;GO:0031398;GO:0072425;GO:0034421;GO:0010575;GO:0045739;GO:0071681;GO:0051574;GO:0051572;GO:0051573;GO:0051056;GO:0051571;GO:0032355;GO:0070512;GO:0030177;GO:0030214;GO:0033600;GO:0043967;GO:0035067;GO:0043966;GO:0044818;GO:0000915;GO:0045589;GO:0000079;GO:0006978;GO:2000617;GO:0032508;GO:0000082;GO:0032465;GO:0071356;GO:0035335;GO:0051865;GO:0070936;GO:0006351;GO:0090521;GO:0034088;GO:0046600;GO:0006355;GO:0000921;GO:0006633;GO:0006513;GO:0006359;GO:0007569;GO:0034080;GO:0051598;GO:0006349;GO:0044030;GO:0048478;GO:2000620;GO:0033147;GO:0034599;GO:0070534;GO:2000348
GO:0034421;0.125;0.125;0.0;0.0;0.3;0.125;0.0;0.4166666666666667;0.0;0.0;0.0;0.0;0.0;0.0;0.375;0.0;0.125;0.0;0.0;0.07692307692307693;0.125;0.125;0.0;0.125;0.0;0.0;0.0;0.0;0.0;0.0;0.3333333333333333;0.0;0.3;0.375;0.375;0.2727272727272727;0.0;0.3;0.125;0.125;0.375;0.0;0.125;0.0;0.5;0.0;0.4166666666666667;0.375;0.25;0.375;0.2727272727272727;0.375;0.3;0.125;0.4166666666666667;0.125;0.0;0.3;0.3333333333333333;0.0;0.375;0.4166666666666667;0.0;0.125;1.0;0.0;0.0;0.09090909090909091;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.25;0.0;0.5;0.0;0.5;0.125;0.125;0.0;0.0;0.125;0.0;0.07692307692307693;0.125;0.0;0.08333333333333333;0.5555555555555556;0.45454545454545453;0.4166666666666667;0.3333333333333333;0.0;0.125;0.0;0.0;0.0;0.2;0.45454545454545453;0.0;0.1111111111111111;0.125;0.125;0.2;0.0;0.375;0.0;0.0;0.1;0.4166666666666667;0.0
GO:0010575;0.0;0.0;0.2;0.18181818181818182;0.0;0.0;0.0;0.0;0.5;0.0;0.125;0.18181818181818182;0.3;0.0;0.0;0.3333333333333333;0.0;0.16666666666666666;0.2727272727272727;0.0;0.0;0.0;0.3333333333333333;0.0;0.2222222222222222;0.2727272727272727;0.18181818181818182;0.18181818181818182;0.0;0.0;0.0;0.2222222222222222;0.0;0.0;0.0;0.0;0.2727272727272727;0.0;0.0;0.0;0.0;0.3;0.0;0.2;0.0;0.18181818181818182;0.0;0.0;0.0;0.0;0.0;0.0;0.09090909090909091;0.0;0.0;0.0;0.0;0.0;0.0;0.09090909090909091;0.0;0.0;0.25;0.2857142857142857;0.0;1.0;0.3;0.0;0.21428571428571427;0.13333333333333333;0.13333333333333333;0.2;0.21428571428571427;0.0;0.21428571428571427;0.3333333333333333;0.0;0.375;0.0;0.14285714285714285;0.0;0.0;0.0;0.25;0.2;0.0;0.23076923076923078;0.0;0.0;0.2222222222222222;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2;0.2;0.0;0.0;0.0;0.18181818181818182;0.0;0.0;0.0;0.2;0.2;0.0;0.2;0.18181818181818182;0.0;0.0;0.2222222222222222
GO:0045739;0.0;0.0;0.3333333333333333;0.2727272727272727;0.0;0.0;0.0;0.0;0.3;0.0;0.4;0.4;0.5555555555555556;0.0;0.0;0.4;0.3333333333333333;0.2727272727272727;0.6666666666666666;0.0;0.0;0.0;0.5;0.0;0.375;0.4;0.2727272727272727;0.2727272727272727;0.0;0.0;0.0;0.3333333333333333;0.0;0.0;0.0;0.0;0.5;0.0;0.0;0.0;0.0;0.4444444444444444;0.0;0.4;0.0;0.36363636363636365;0.0;0.0;0.0;0.0;0.0;0.0;0.08333333333333333;0.0;0.0;0.3;0.0;0.0;0.0;0.08333333333333333;0.0;0.0;0.36363636363636365;0.375;0.0;0.3;1.0;0.0;0.38461538461538464;0.2857142857142857;0.2857142857142857;0.3333333333333333;0.38461538461538464;0.0;0.38461538461538464;0.5;0.0;0.2727272727272727;0.0;0.3076923076923077;0.0;0.0;0.0;0.25;0.3;0.0;0.3333333333333333;0.0;0.0;0.3333333333333333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.25;0.4444444444444444;0.0;0.0;0.0;0.4;0.0;0.0;0.0;0.4444444444444444;0.625;0.45454545454545453;0.35714285714285715;0.3;0.0;0.0;0.375
GO:0071681;0.16666666666666666;0.16666666666666666;0.0;0.0;0.2222222222222222;0.3333333333333333;0.0;0.07142857142857142;0.0;0.0;0.0;0.0;0.0;0.0;0.16666666666666666;0.0;0.16666666666666666;0.0;0.0;0.09090909090909091;0.16666666666666666;0.3333333333333333;0.0;0.16666666666666666;0.0;0.0;0.0;0.0;0.0;0.0;0.1111111111111111;0.0;0.1;0.16666666666666666;0.3333333333333333;0.2;0.0;0.2222222222222222;0.16666666666666666;0.16666666666666666;0.16666666666666666;0.0;0.16666666666666666;0.0;0.0;0.0;0.07142857142857142;0.16666666666666666;0.18181818181818182;0.16666666666666666;0.2;0.16666666666666666;0.09090909090909091;0.16666666666666666;0.07142857142857142;0.16666666666666666;0.0;0.2222222222222222;0.0;0.0;0.16666666666666666;0.07142857142857142;0.0;0.3333333333333333;0.09090909090909091;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.5714285714285714;0.0;0.0;0.1;0.0;0.16666666666666666;0.0;0.16666666666666666;0.16666666666666666;0.16666666666666666;0.0;0.0;0.3333333333333333;0.0;0.09090909090909091;0.16666666666666666;0.0;0.5;0.09090909090909091;0.07692307692307693;0.07142857142857142;0.0;0.0;0.16666666666666666;0.0;0.0;0.0;0.1111111111111111;0.07692307692307693;0.0;0.14285714285714285;0.16666666666666666;0.16666666666666666;0.1;0.0;0.16666666666666666;0.0;0.0;0.5;0.07142857142857142;0.0
GO:0051574;0.0;0.0;0.2;0.35714285714285715;0.0;0.0;0.0;0.0;0.21428571428571427;0.0;0.2857142857142857;0.2857142857142857;0.38461538461538464;0.0;0.0;0.35714285714285715;0.23076923076923078;0.17647058823529413;0.38461538461538464;0.0;0.0;0.0;0.3076923076923077;0.0;0.14285714285714285;0.6363636363636364;0.2;0.2;0.0;0.0;0.0;0.23076923076923078;0.0;0.0;0.0;0.0;0.35714285714285715;0.0;0.0;0.0;0.0;0.2857142857142857;0.0;0.3333333333333333;0.0;0.3076923076923077;0.0;0.0;0.0;0.0;0.0;0.0;0.0625;0.0;0.0;0.0;0.0;0.0;0.0;0.0625;0.0;0.0;0.5833333333333334;0.25;0.0;0.21428571428571427;0.38461538461538464;0.0;1.0;0.6666666666666666;0.8181818181818182;0.2;0.8181818181818182;0.0;0.8181818181818182;0.2857142857142857;0.0;0.2;0.0;0.5833333333333334;0.0;0.0;0.0;0.1875;0.42857142857142855;0.0;0.6666666666666666;0.0;0.0;0.23076923076923078;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.35714285714285715;0.3076923076923077;0.0;0.0;0.0;0.2857142857142857;0.0;0.0;0.3333333333333333;0.3076923076923077;0.3076923076923077;0.0;0.6153846153846154;0.1875;0.0;0.0;0.21428571428571427
GO:0051572;0.0;0.0;0.2;0.35714285714285715;0.0;0.0;0.0;0.0;0.13333333333333333;0.0;0.2857142857142857;0.38461538461538464;0.2857142857142857;0.0;0.0;0.26666666666666666;0.23076923076923078;0.25;0.2857142857142857;0.0;0.0;0.0;0.21428571428571427;0.0;0.14285714285714285;0.5;0.2857142857142857;0.2;0.0;0.0;0.0;0.3333333333333333;0.0;0.0;0.0;0.0;0.26666666666666666;0.0;0.0;0.0;0.0;0.2;0.0;0.45454545454545453;0.0;0.4166666666666667;0.0;0.0;0.0;0.0;0.0;0.0;0.0625;0.0;0.0;0.3076923076923077;0.0;0.0;0.0;0.0625;0.0;0.0;0.46153846153846156;0.3333333333333333;0.0;0.13333333333333333;0.2857142857142857;0.0;0.6666666666666666;1.0;0.8181818181818182;0.2;0.8181818181818182;0.0;0.6666666666666666;0.2;0.0;0.23076923076923078;0.0;0.7272727272727273;0.0;0.0;0.0;0.1875;0.42857142857142855;0.0;0.5384615384615384;0.0;0.0;0.23076923076923078;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.46153846153846156;0.3076923076923077;0.0;0.0;0.0;0.2857142857142857;0.0;0.0;0.42857142857142855;0.3076923076923077;0.3076923076923077;0.3333333333333333;0.5;0.26666666666666666;0.0;0.0;0.21428571428571427
GO:0051573;0.0;0.0;0.2;0.35714285714285715;0.0;0.0;0.0;0.0;0.13333333333333333;0.0;0.2857142857142857;0.38461538461538464;0.2857142857142857;0.0;0.0;0.26666666666666666;0.23076923076923078;0.25;0.2857142857142857;0.0;0.0;0.0;0.21428571428571427;0.0;0.14285714285714285;0.5;0.2857142857142857;0.2;0.0;0.0;0.0;0.3333333333333333;0.0;0.0;0.0;0.0;0.26666666666666666;0.0;0.0;0.0;0.0;0.2;0.0;0.45454545454545453;0.0;0.4166666666666667;0.0;0.0;0.0;0.0;0.0;0.0;0.0625;0.0;0.0;0.3076923076923077;0.0;0.0;0.0;0.0625;0.0;0.0;0.46153846153846156;0.3333333333333333;0.0;0.13333333333333333;0.2857142857142857;0.0;0.8181818181818182;0.8181818181818182;1.0;0.2;0.6666666666666666;0.0;0.6666666666666666;0.2;0.0;0.23076923076923078;0.0;0.7272727272727273;0.0;0.0;0.0;0.1875;0.42857142857142855;0.0;0.5384615384615384;0.0;0.0;0.23076923076923078;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.46153846153846156;0.3076923076923077;0.0;0.0;0.0;0.2857142857142857;0.0;0.0;0.42857142857142855;0.3076923076923077;0.3076923076923077;0.3333333333333333;0.5;0.26666666666666666;0.0;0.0;0.21428571428571427
GO:0051056;0.0;0.0;0.7142857142857143;0.2727272727272727;0.0;0.0;0.0;0.0;0.2;0.0;0.125;0.25;0.25;0.0;0.0;0.2;0.3333333333333333;0.4;0.25;0.0;0.0;0.0;0.3;0.0;0.375;0.25;0.2727272727272727;0.2727272727272727;0.0;0.0;0.0;0.3333333333333333;0.0;0.0;0.0;0.0;0.23076923076923078;0.0;0.0;0.0;0.0;0.2727272727272727;0.0;0.3;0.0;0.2727272727272727;0.0;0.0;0.0;0.0;0.0;0.0;0.09090909090909091;0.0;0.0;0.0;0.0;0.0;0.0;0.09090909090909091;0.0;0.0;0.23076923076923078;0.375;0.0;0.2;0.3333333333333333;0.0;0.2;0.2;0.2;1.0;0.2;0.0;0.2;0.5;0.0;0.2222222222222222;0.0;0.21428571428571427;0.0;0.0;0.0;0.25;0.3;0.0;0.21428571428571427;0.0;0.0;0.3333333333333333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2;0.2727272727272727;0.0;0.0;0.0;0.25;0.0;0.0;0.0;0.2;0.2727272727272727;0.0;0.1875;0.4444444444444444;0.0;0.0;0.5714285714285714
GO:0051571;0.0;0.0;0.2;0.35714285714285715;0.0;0.0;0.0;0.0;0.21428571428571427;0.0;0.2857142857142857;0.2857142857142857;0.38461538461538464;0.0;0.0;0.35714285714285715;0.23076923076923078;0.17647058823529413;0.38461538461538464;0.0;0.0;0.0;0.3076923076923077;0.0;0.14285714285714285;0.6363636363636364;0.2;0.2;0.0;0.0;0.0;0.23076923076923078;0.0;0.0;0.0;0.0;0.35714285714285715;0.0;0.0;0.0;0.0;0.2857142857142857;0.0;0.3333333333333333;0.0;0.3076923076923077;0.0;0.0;0.0;0.0;0.0;0.0;0.0625;0.0;0.0;0.0;0.0;0.0;0.0;0.0625;0.0;0.0;0.5833333333333334;0.25;0.0;0.21428571428571427;0.38461538461538464;0.0;0.8181818181818182;0.8181818181818182;0.6666666666666666;0.2;1.0;0.0;0.8181818181818182;0.2857142857142857;0.0;0.2;0.0;0.5833333333333334;0.0;0.0;0.0;0.1875;0.42857142857142855;0.0;0.6666666666666666;0.0;0.0;0.23076923076923078;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.35714285714285715;0.3076923076923077;0.0;0.0;0.0;0.2857142857142857;0.0;0.0;0.3333333333333333;0.3076923076923077;0.3076923076923077;0.0;0.6153846153846154;0.1875;0.0;0.0;0.21428571428571427
GO:0032355;0.0;0.0;0.0;0.0;0.1111111111111111;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2;0.1;0.0;0.1111111111111111;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.09090909090909091;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.1111111111111111;0.0;0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.0;0.5714285714285714;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.375;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3333333333333333;0.0;0.0
GO:0070512;0.0;0.0;0.2;0.35714285714285715;0.0;0.0;0.0;0.0;0.21428571428571427;0.0;0.2857142857142857;0.2857142857142857;0.38461538461538464;0.0;0.0;0.35714285714285715;0.23076923076923078;0.17647058823529413;0.38461538461538464;0.0;0.0;0.0;0.3076923076923077;0.0;0.14285714285714285;0.6363636363636364;0.2;0.2;0.0;0.0;0.0;0.23076923076923078;0.0;0.0;0.0;0.0;0.35714285714285715;0.0;0.0;0.0;0.0;0.2857142857142857;0.0;0.3333333333333333;0.0;0.3076923076923077;0.0;0.0;0.0;0.0;0.0;0.0;0.0625;0.0;0.0;0.0;0.0;0.0;0.0;0.0625;0.0;0.0;0.5833333333333334;0.25;0.0;0.21428571428571427;0.38461538461538464;0.0;0.8181818181818182;0.6666666666666666;0.6666666666666666;0.2;0.8181818181818182;0.0;1.0;0.2857142857142857;0.0;0.2;0.0;0.5833333333333334;0.0;0.0;0.0;0.1875;0.42857142857142855;0.0;0.6666666666666666;0.0;0.0;0.23076923076923078;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.35714285714285715;0.3076923076923077;0.0;0.0;0.0;0.2857142857142857;0.0;0.0;0.3333333333333333;0.3076923076923077;0.3076923076923077;0.0;0.6153846153846154;0.1875;0.0;0.0;0.21428571428571427
GO:0030177;0.0;0.0;0.5;0.2727272727272727;0.0;0.0;0.0;0.0;0.3333333333333333;0.0;0.125;0.25;0.3;0.0;0.0;0.3333333333333333;0.3333333333333333;0.4;0.36363636363636365;0.0;0.0;0.0;0.4444444444444444;0.0;0.375;0.36363636363636365;0.2727272727272727;0.2727272727272727;0.0;0.0;0.0;0.3333333333333333;0.0;0.0;0.0;0.0;0.2727272727272727;0.0;0.0;0.0;0.0;0.4;0.0;0.3;0.0;0.2727272727272727;0.0;0.0;0.0;0.0;0.0;0.0;0.09090909090909091;0.0;0.0;0.0;0.0;0.0;0.0;0.09090909090909091;0.0;0.0;0.3333333333333333;0.375;0.0;0.3333333333333333;0.5;0.0;0.2857142857142857;0.2;0.2;0.5;0.2857142857142857;0.0;0.2857142857142857;1.0;0.0;0.2222222222222222;0.0;0.21428571428571427;0.0;0.0;0.0;0.25;0.3;0.0;0.3076923076923077;0.0;0.0;0.3333333333333333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2;0.2727272727272727;0.0;0.0;0.0;0.25;0.0;0.0;0.0;0.2;0.2727272727272727;0.0;0.26666666666666666;0.4444444444444444;0.0;0.0;0.5714285714285714
GO:0030214;0.14285714285714285;0.14285714285714285;0.0;0.0;0.2;0.14285714285714285;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.2857142857142857;0.0;0.14285714285714285;0.0;0.0;0.08333333333333333;0.14285714285714285;0.14285714285714285;0.0;0.14285714285714285;0.0;0.0;0.0;0.0;0.0;0.0;0.2222222222222222;0.0;0.2;0.2857142857142857;0.2857142857142857;0.18181818181818182;0.0;0.2;0.14285714285714285;0.14285714285714285;0.2857142857142857;0.0;0.14285714285714285;0.0;0.2727272727272727;0.0;0.2;0.2857142857142857;0.16666666666666666;0.2857142857142857;0.18181818181818182;0.2857142857142857;0.2;0.14285714285714285;0.2;0.14285714285714285;0.0;0.2;0.375;0.0;0.2857142857142857;0.2;0.0;0.14285714285714285;0.25;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.14285714285714285;0.0;0.14285714285714285;0.14285714285714285;0.14285714285714285;0.0;0.0;0.14285714285714285;0.0;0.08333333333333333;0.14285714285714285;0.0;0.09090909090909091;0.25;0.21428571428571427;0.2;0.375;0.0;0.14285714285714285;0.0;0.0;0.0;0.5;0.21428571428571427;0.0;0.125;0.14285714285714285;0.14285714285714285;0.2;0.0;0.2857142857142857;0.0;0.0;0.1111111111111111;0.2;0.0
GO:0033600;0.0;0.0;0.2222222222222222;0.2727272727272727;0.0;0.0;0.0;0.0;0.375;0.0;0.14285714285714285;0.3333333333333333;0.2;0.0;0.0;0.2222222222222222;0.0;0.3;0.25;0.0;0.0;0.0;0.3;0.0;0.25;0.25;0.4;0.2727272727272727;0.0;0.0;0.0;0.7142857142857143;0.0;0.0;0.0;0.0;0.18181818181818182;0.0;0.0;0.0;0.0;0.2727272727272727;0.0;0.4444444444444444;0.0;0.3333333333333333;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.4444444444444444;0.0;0.0;0.0;0.1;0.0;0.0;0.23076923076923078;0.5;0.0;0.375;0.2727272727272727;0.0;0.2;0.23076923076923078;0.23076923076923078;0.2222222222222222;0.2;0.0;0.2;0.2222222222222222;0.0;1.0;0.0;0.3076923076923077;0.0;0.0;0.0;0.3;0.3;0.0;0.21428571428571427;0.0;0.0;0.3333333333333333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.36363636363636365;0.2222222222222222;0.0;0.0;0.0;0.2;0.0;0.0;0.0;0.2222222222222222;0.2222222222222222;0.0;0.1875;0.3333333333333333;0.0;0.0;0.25
GO:0043967;0.0;0.0;0.0;0.0;0.14285714285714285;0.0;0.0;0.38461538461538464;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.16666666666666666;0.0;0.14285714285714285;0.0;0.0;0.125;0.0;0.14285714285714285;0.0;0.0;0.0;0.0;0.0;0.0;0.45454545454545453;0.0;0.38461538461538464;0.0;0.1111111111111111;0.0;0.125;0.0;0.25;0.0;0.38461538461538464;0.0;0.0;0.14285714285714285;0.0;0.0;0.0;0.38461538461538464;0.0;0.0;0.5;0.0;0.0;0.16666666666666666;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.14285714285714285;0.0;1.0;0.0;0.3333333333333333;0.0;0.0;0.0;0.0;0.0;0.0;0.25;0.0;0.0;0.14285714285714285;0.5;0.4166666666666667;0.38461538461538464;0.0;0.0;0.0;0.0;0.0;0.0;0.16666666666666666;0.4166666666666667;0.0;0.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2;0.38461538461538464;0.0
GO:0035067;0.0;0.0;0.21428571428571427;0.38461538461538464;0.0;0.0;0.0;0.0;0.14285714285714285;0.0;0.3076923076923077;0.4166666666666667;0.3076923076923077;0.0;0.0;0.2857142857142857;0.25;0.26666666666666666;0.3076923076923077;0.0;0.0;0.0;0.23076923076923078;0.0;0.15384615384615385;0.5454545454545454;0.3076923076923077;0.21428571428571427;0.0;0.0;0.0;0.36363636363636365;0.0;0.0;0.0;0.0;0.2857142857142857;0.0;0.0;0.0;0.0;0.21428571428571427;0.0;0.5;0.0;0.45454545454545453;0.0;0.0;0.0;0.0;0.0;0.0;0.07142857142857142;0.0;0.0;0.3333333333333333;0.0;0.0;0.0;0.07142857142857142;0.0;0.0;0.5;0.36363636363636365;0.0;0.14285714285714285;0.3076923076923077;0.0;0.5833333333333334;0.7272727272727273;0.7272727272727273;0.21428571428571427;0.5833333333333334;0.0;0.5833333333333334;0.21428571428571427;0.0;0.3076923076923077;0.0;1.0;0.0;0.0;0.0;0.2;0.46153846153846156;0.0;0.7272727272727273;0.0;0.0;0.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5;0.3333333333333333;0.0;0.0;0.0;0.3076923076923077;0.0;0.0;0.46153846153846156;0.3333333333333333;0.3333333333333333;0.35714285714285715;0.6666666666666666;0.2857142857142857;0.0;0.0;0.23076923076923078
GO:0043966;0.0;0.0;0.0;0.0;0.14285714285714285;0.0;0.0;0.38461538461538464;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.16666666666666666;0.0;0.14285714285714285;0.0;0.0;0.125;0.0;0.14285714285714285;0.0;0.0;0.0;0.0;0.0;0.0;0.45454545454545453;0.0;0.38461538461538464;0.0;0.1111111111111111;0.0;0.125;0.0;0.25;0.0;0.38461538461538464;0.0;0.0;0.14285714285714285;0.0;0.0;0.0;0.38461538461538464;0.0;0.0;0.5;0.0;0.0;0.16666666666666666;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.14285714285714285;0.0;0.3333333333333333;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.25;0.0;0.0;0.14285714285714285;0.5;0.4166666666666667;0.38461538461538464;0.0;0.0;0.0;0.0;0.0;0.0;0.16666666666666666;0.4166666666666667;0.0;0.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2;0.38461538461538464;0.0
GO:0044818;0.5;0.0;0.0;0.6;0.14285714285714285;0.0;0.0;0.09090909090909091;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.125;0.0;0.0;0.5555555555555556;0.0;0.0;0.0;0.5454545454545454;0.7777777777777778;0.0;0.0;0.16666666666666666;0.4444444444444444;0.14285714285714285;0.0;0.0;0.125;0.0;0.14285714285714285;0.0;0.0;0.0;0.36363636363636365;0.0;0.4;0.0;0.36363636363636365;0.09090909090909091;0.0;0.1111111111111111;0.0;0.125;0.0;0.0;0.0;0.09090909090909091;0.0;0.0;0.14285714285714285;0.0;0.0;0.0;0.09090909090909091;0.0;0.0;0.125;0.0;0.0;0.16666666666666666;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.14285714285714285;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.4;0.0;0.0;0.125;0.0;0.4;0.14285714285714285;0.125;0.1;0.09090909090909091;0.0;0.0;0.0;0.4166666666666667;0.0;0.0;0.16666666666666666;0.1;0.0;0.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2;0.09090909090909091;0.0
GO:0000915;0.0;0.0;0.0;0.0;0.14285714285714285;0.0;0.0;0.09090909090909091;0.0;0.0;0.0;0.0;0.0;0.0;0.3333333333333333;0.0;0.0;0.0;0.0;0.125;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.16666666666666666;0.0;0.14285714285714285;0.0;0.0;0.125;0.0;0.14285714285714285;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.09090909090909091;0.0;0.1111111111111111;0.0;0.125;0.0;0.0;0.0;0.09090909090909091;0.0;0.0;0.14285714285714285;0.0;0.0;0.0;0.09090909090909091;0.0;0.0;0.125;0.0;0.0;0.16666666666666666;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.14285714285714285;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.125;0.0;0.0;0.14285714285714285;0.125;0.1;0.09090909090909091;0.0;0.0;0.0;0.0;0.0;0.0;0.16666666666666666;0.1;0.0;0.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2;0.09090909090909091;0.0
GO:0045589;0.0;0.0;0.25;0.25;0.0;0.0;0.0;0.0;0.2727272727272727;0.0;0.1;0.23076923076923078;0.23076923076923078;0.0;0.0;0.23076923076923078;0.3;0.21428571428571427;0.23076923076923078;0.0;0.0;0.0;0.2727272727272727;0.0;0.18181818181818182;0.23076923076923078;0.25;0.25;0.0;0.0;0.0;0.3;0.0;0.0;0.0;0.0;0.21428571428571427;0.0;0.0;0.0;0.0;0.25;0.0;0.2727272727272727;0.0;0.25;0.0;0.0;0.0;0.0;0.0;0.0;0.07692307692307693;0.0;0.0;0.2727272727272727;0.0;0.0;0.0;0.07692307692307693;0.0;0.0;0.21428571428571427;0.3333333333333333;0.0;0.25;0.25;0.0;0.1875;0.1875;0.1875;0.25;0.1875;0.0;0.1875;0.25;0.0;0.3;0.0;0.2;0.0;0.0;0.0;1.0;0.2727272727272727;0.0;0.2;0.0;0.0;0.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.23076923076923078;0.25;0.0;0.0;0.0;0.23076923076923078;0.0;0.0;0.0;0.16666666666666666;0.25;0.0;0.17647058823529413;0.23076923076923078;0.0;0.0;0.2727272727272727
GO:0000079;0.0;0.0;0.3;0.4444444444444444;0.0;0.0;0.0;0.0;0.2;0.0;0.125;0.2727272727272727;0.2727272727272727;0.0;0.0;0.2727272727272727;0.375;0.25;0.4;0.0;0.0;0.0;0.5;0.0;0.2222222222222222;0.5;0.4444444444444444;0.4444444444444444;0.0;0.0;0.0;0.375;0.0;0.0;0.0;0.0;0.25;0.0;0.0;0.0;0.0;0.4444444444444444;0.0;0.3333333333333333;0.0;0.3;0.0;0.0;0.0;0.0;0.0;0.0;0.09090909090909091;0.0;0.0;0.5;0.0;0.0;0.0;0.2727272727272727;0.0;0.0;0.46153846153846156;0.5714285714285714;0.0;0.2;0.3;0.0;0.42857142857142855;0.42857142857142855;0.42857142857142855;0.3;0.42857142857142855;0.0;0.42857142857142855;0.3;0.0;0.3;0.0;0.46153846153846156;0.0;0.4;0.0;0.2727272727272727;1.0;0.0;0.42857142857142855;0.0;0.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.36363636363636365;0.3;0.0;0.0;0.0;0.2727272727272727;0.0;0.0;0.4;0.2;0.3;0.0;0.4;0.2727272727272727;0.0;0.0;0.3333333333333333
