;GO:0036498;GO:0030073;GO:0006241;GO:0015031;GO:0007179;GO:0023019;GO:0007212;GO:0006366;GO:0006641;GO:0051492;GO:0042177;GO:1901303;GO:0006165;GO:1902511;GO:0006446;GO:0009749;GO:0045892;GO:0097720;GO:0001701;GO:0030308;GO:0045893;GO:0015949;GO:0051923;GO:0034504;GO:0035556;GO:0070723;GO:0010894;GO:0007182;GO:0007183;GO:0035278;GO:0035194;GO:0060395;GO:0006695;GO:1901796;GO:0007223;GO:0042420;GO:0045652;GO:1900224;GO:0098989;GO:0036315;GO:0010389;GO:0016567;GO:0036316;GO:0035265;GO:0032076;GO:0090630;GO:0007352;GO:0008285;GO:0006183;GO:0006068;GO:0008202;GO:0042795;GO:0045944;GO:0038092;GO:0000398;GO:0000122;GO:0010718;GO:0048340;GO:0000086;GO:0019221;GO:0016197;GO:0070862;GO:0016236;GO:0016579;GO:0045717;GO:1903351;GO:0045839;GO:0031053;GO:0006351;GO:0045599;GO:0048701;GO:0006355;GO:1901215;GO:0060213;GO:0070371;GO:0030513;GO:0032933;GO:0001731;GO:0006228;GO:0001657;GO:0006309;GO:0097711;GO:0043065;GO:0050427;GO:0030512
GO:0030513;0.1;0.08695652173913043;0.0;0.0;0.09090909090909091;0.3157894736842105;0.1;0.0;0.0;0.3333333333333333;0.47619047619047616;0.36363636363636365;0.0;0.34782608695652173;0.6363636363636364;0.0;0.8333333333333334;0.09090909090909091;0.0;0.4;0.8333333333333334;0.0;0.0;0.0;0.42105263157894735;0.0;0.45454545454545453;0.0;0.0;0.5;0.5217391304347826;0.42105263157894735;0.0;0.5714285714285714;0.08695652173913043;0.0;0.38095238095238093;0.5925925925925926;0.09090909090909091;0.0;0.36363636363636365;0.0;0.8148148148148148;0.0;0.45454545454545453;0.19047619047619047;0.0;0.42105263157894735;0.0;0.0;0.0;0.0;0.88;0.08695652173913043;0.0;0.88;0.4;0.0;0.0;0.1;0.0;0.2608695652173913;0.0;0.0;0.5454545454545454;0.0;0.36363636363636365;0.0;0.0;0.4;0.0;0.8695652173913043;0.4;0.48;0.08333333333333333;1.0;0.8461538461538461;0.0;0.0;0.0;0.0;0.0;0.47619047619047616;0.0;0.6363636363636364
GO:0032933;0.1;0.08695652173913043;0.16;0.0;0.09090909090909091;0.10526315789473684;0.1;0.08333333333333333;0.19047619047619047;0.3333333333333333;0.09523809523809523;0.09090909090909091;0.08695652173913043;0.34782608695652173;0.6363636363636364;0.19047619047619047;0.8333333333333334;0.09090909090909091;0.0;0.4;0.9166666666666666;0.1;0.2222222222222222;0.0;0.10526315789473684;0.2;0.09090909090909091;0.09090909090909091;0.1;0.08333333333333333;0.17391304347826086;0.10526315789473684;0.0;0.09523809523809523;0.08695652173913043;0.18181818181818182;0.38095238095238093;0.8148148148148148;0.09090909090909091;0.3;0.36363636363636365;0.17391304347826086;0.07407407407407407;0.0;0.36363636363636365;0.09523809523809523;0.0;0.42105263157894735;0.16;0.19047619047619047;0.0;0.07692307692307693;0.96;0.08695652173913043;0.08;0.88;0.1;0.0;0.10526315789473684;0.1;0.0;0.08695652173913043;0.21052631578947367;0.08695652173913043;0.36363636363636365;0.2727272727272727;0.36363636363636365;0.08695652173913043;0.08695652173913043;0.4;0.0;0.8695652173913043;0.4;0.48;0.08333333333333333;0.8461538461538461;1.0;0.09523809523809523;0.16;0.0;0.08695652173913043;0.10526315789473684;0.38095238095238093;0.16666666666666666;0.36363636363636365
GO:0001731;0.13333333333333333;0.1111111111111111;0.2;0.0;0.11764705882352941;0.14285714285714285;0.13333333333333333;0.10526315789473684;0.25;0.0;0.0;0.0;0.1111111111111111;0.0;0.0;0.0;0.0;0.11764705882352941;0.0;0.0;0.0;0.13333333333333333;0.3076923076923077;0.0;0.14285714285714285;0.0;0.0;0.11764705882352941;0.13333333333333333;0.0;0.2222222222222222;0.14285714285714285;0.0;0.0;0.1111111111111111;0.23529411764705882;0.0;0.0;0.11764705882352941;0.26666666666666666;0.0;0.2222222222222222;0.09090909090909091;0.0;0.0;0.0;0.0;0.0;0.2;0.25;0.0;0.09523809523809523;0.0;0.1111111111111111;0.1;0.0;0.0;0.0;0.14285714285714285;0.13333333333333333;0.0;0.0;0.2857142857142857;0.1111111111111111;0.0;0.23529411764705882;0.0;0.1111111111111111;0.1111111111111111;0.0;0.0;0.0;0.0;0.0;0.10526315789473684;0.0;0.09523809523809523;1.0;0.2;0.0;0.1111111111111111;0.14285714285714285;0.0;0.21052631578947367;0.0
GO:0006228;0.21052631578947367;0.18181818181818182;0.9166666666666666;0.0;0.19047619047619047;0.2222222222222222;0.21052631578947367;0.2608695652173913;0.3;0.0;0.0;0.0;0.7272727272727273;0.0;0.0;0.0;0.0;0.19047619047619047;0.0;0.0;0.0;0.631578947368421;0.35294117647058826;0.0;0.2222222222222222;0.0;0.0;0.19047619047619047;0.21052631578947367;0.0;0.18181818181818182;0.2222222222222222;0.5;0.0;0.18181818181818182;0.38095238095238093;0.0;0.0;0.19047619047619047;0.21052631578947367;0.0;0.36363636363636365;0.15384615384615385;0.0;0.0;0.0;0.0;0.0;0.8333333333333334;0.3;0.47058823529411764;0.24;0.0;0.18181818181818182;0.25;0.0;0.0;0.0;0.2222222222222222;0.21052631578947367;0.0;0.0;0.3333333333333333;0.36363636363636365;0.0;0.19047619047619047;0.0;0.36363636363636365;0.36363636363636365;0.0;0.0;0.0;0.0;0.0;0.17391304347826086;0.0;0.16;0.2;1.0;0.0;0.18181818181818182;0.2222222222222222;0.0;0.782608695652174;0.0
GO:0001657;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.35294117647058826;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.15384615384615385;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.13333333333333333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.125;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
GO:0006309;0.11764705882352941;0.1;0.18181818181818182;0.0;0.10526315789473684;0.125;0.11764705882352941;0.09523809523809523;0.2222222222222222;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.10526315789473684;0.0;0.0;0.0;0.11764705882352941;0.26666666666666666;0.0;0.125;0.0;0.0;0.10526315789473684;0.11764705882352941;0.0;0.2;0.125;0.1111111111111111;0.0;0.1;0.21052631578947367;0.0;0.0;0.10526315789473684;0.23529411764705882;0.0;0.2;0.08333333333333333;0.0;0.0;0.0;0.0;0.0;0.18181818181818182;0.2222222222222222;0.13333333333333333;0.08695652173913043;0.0;0.1;0.09090909090909091;0.0;0.0;0.0;0.125;0.11764705882352941;0.0;0.0;0.25;0.1;0.0;0.21052631578947367;0.0;0.1;0.1;0.0;0.0;0.0;0.0;0.0;0.09523809523809523;0.0;0.08695652173913043;0.1111111111111111;0.18181818181818182;0.0;1.0;0.125;0.0;0.19047619047619047;0.0
GO:0097711;0.15384615384615385;0.125;0.2222222222222222;0.14285714285714285;0.13333333333333333;0.16666666666666666;0.15384615384615385;0.11764705882352941;0.2857142857142857;0.0;0.0;0.0;0.125;0.0;0.0;0.0;0.0;0.13333333333333333;0.0;0.0;0.0;0.15384615384615385;0.36363636363636365;0.15384615384615385;0.16666666666666666;0.0;0.0;0.13333333333333333;0.15384615384615385;0.0;0.25;0.16666666666666666;0.0;0.0;0.125;0.26666666666666666;0.0;0.0;0.13333333333333333;0.3076923076923077;0.0;0.25;0.1;0.0;0.0;0.0;0.0;0.0;0.2222222222222222;0.2857142857142857;0.0;0.10526315789473684;0.0;0.125;0.1111111111111111;0.0;0.0;0.0;0.16666666666666666;0.15384615384615385;0.16666666666666666;0.0;0.3333333333333333;0.125;0.0;0.26666666666666666;0.0;0.125;0.125;0.0;0.0;0.0;0.0;0.0;0.11764705882352941;0.0;0.10526315789473684;0.14285714285714285;0.2222222222222222;0.0;0.125;1.0;0.0;0.23529411764705882;0.0
GO:0043065;0.5333333333333333;0.1111111111111111;0.0;0.0;0.11764705882352941;0.5714285714285714;0.5333333333333333;0.0;0.0;0.42105263157894735;0.375;0.47058823529411764;0.0;0.7777777777777778;0.47058823529411764;0.0;0.42105263157894735;0.11764705882352941;0.0;0.5333333333333333;0.42105263157894735;0.0;0.0;0.0;0.5714285714285714;0.0;0.35294117647058826;0.0;0.0;0.3157894736842105;0.3333333333333333;0.5714285714285714;0.0;0.5;0.1111111111111111;0.0;0.5;0.36363636363636365;0.11764705882352941;0.0;0.47058823529411764;0.0;0.09090909090909091;0.0;0.47058823529411764;0.25;0.0;0.5714285714285714;0.0;0.0;0.0;0.0;0.4;0.1111111111111111;0.0;0.4;0.6666666666666666;0.0;0.0;0.5333333333333333;0.0;0.3333333333333333;0.0;0.0;0.47058823529411764;0.0;0.47058823529411764;0.0;0.0;0.5333333333333333;0.0;0.4444444444444444;0.6666666666666666;0.5;0.42105263157894735;0.47619047619047616;0.38095238095238093;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.47058823529411764
GO:0050427;0.2222222222222222;0.19047619047619047;0.782608695652174;0.0;0.2;0.23529411764705882;0.2222222222222222;0.18181818181818182;0.3157894736842105;0.0;0.0;0.0;0.7619047619047619;0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.0;0.3333333333333333;0.5;0.0;0.23529411764705882;0.0;0.0;0.2;0.2222222222222222;0.0;0.19047619047619047;0.23529411764705882;0.3157894736842105;0.0;0.19047619047619047;0.3;0.0;0.0;0.2;0.2222222222222222;0.0;0.2857142857142857;0.16;0.0;0.0;0.0;0.0;0.0;0.8695652173913043;0.3157894736842105;0.5;0.16666666666666666;0.0;0.19047619047619047;0.17391304347826086;0.0;0.0;0.0;0.23529411764705882;0.2222222222222222;0.0;0.0;0.35294117647058826;0.19047619047619047;0.0;0.2;0.0;0.2857142857142857;0.19047619047619047;0.0;0.0;0.0;0.0;0.0;0.18181818181818182;0.0;0.16666666666666666;0.21052631578947367;0.782608695652174;0.0;0.19047619047619047;0.23529411764705882;0.0;1.0;0.0
GO:0030512;0.5;0.10526315789473684;0.0;0.0;0.1111111111111111;0.5333333333333333;0.5;0.0;0.0;0.4;0.47058823529411764;0.5555555555555556;0.0;0.5263157894736842;0.4444444444444444;0.0;0.5;0.1111111111111111;0.0;0.625;0.4;0.0;0.0;0.0;0.5333333333333333;0.0;0.4444444444444444;0.0;0.0;0.4;0.42105263157894735;0.5333333333333333;0.0;0.7058823529411765;0.10526315789473684;0.0;0.47058823529411764;0.6086956521739131;0.1111111111111111;0.0;0.4444444444444444;0.0;0.6086956521739131;0.0;0.5555555555555556;0.23529411764705882;0.0;0.6666666666666666;0.0;0.0;0.0;0.0;0.38095238095238093;0.10526315789473684;0.0;0.47619047619047616;0.5;0.0;0.0;0.5;0.0;0.42105263157894735;0.0;0.0;0.5555555555555556;0.0;0.5555555555555556;0.0;0.0;0.625;0.0;0.42105263157894735;0.625;0.38095238095238093;0.4;0.6363636363636364;0.36363636363636365;0.0;0.0;0.0;0.0;0.0;0.47058823529411764;0.0;1.0
