;GO:0007094;GO:0016525;GO:0008582;GO:0015031;GO:0048639;GO:0046339;GO:0050796;GO:0045892;GO:0001701;GO:0071377;GO:0045893;GO:0032685;GO:0035556;GO:0006171;GO:0000902;GO:0046622;GO:0048009;GO:0006452;GO:0060633;GO:0045657;GO:0090181;GO:0071880;GO:0002528;GO:0000070;GO:0034613;GO:0007193;GO:0040015;GO:0043647;GO:0040014;GO:0060024;GO:0008284;GO:0060548;GO:0045663;GO:0045944;GO:0045669;GO:0040019;GO:0090150;GO:0048662;GO:0070588;GO:0032701;GO:0051028;GO:0050731;GO:1903432;GO:0033198;GO:0046488;GO:0043534;GO:1990830;GO:0010801;GO:0001658;GO:0050900;GO:0070213;GO:0007171;GO:0070528;GO:0003091;GO:2000560;GO:0007213;GO:0045444;GO:0003376;GO:0032091;GO:0043305;GO:0043547;GO:0007215;GO:0032922;GO:0043392;GO:2000438;GO:0016055;GO:0001507;GO:0034260;GO:0007223;GO:0043433;GO:0008277;GO:1904428;GO:0006654;GO:0010629;GO:0042074;GO:0051056;GO:0010628;GO:0016042;GO:0030178;GO:0030334;GO:0018105;GO:0035589;GO:2000182;GO:0045905;GO:0006182;GO:2000064;GO:0051591;GO:0001570;GO:0060466;GO:0045901;GO:0043687;GO:0046834;GO:0000086;GO:0072201;GO:0030968;GO:0034765;GO:1900087;GO:0006111;GO:0007205;GO:0006513;GO:0048747;GO:0006357;GO:0071340;GO:0070493;GO:0032735;GO:0045087;GO:0046330;GO:0035723;GO:2000344;GO:0035329;GO:0034356;GO:0070498;GO:0030036;GO:0071902;GO:0019933;GO:0035722
GO:1903432;0.0;0.18181818181818182;0.125;0.0;0.2;0.0;0.3;0.23076923076923078;0.0;0.0;0.23076923076923078;0.18181818181818182;0.3;0.0;0.0;0.2;0.0;0.0;0.23076923076923078;0.23076923076923078;0.2;0.0;0.0;0.0;0.0;0.0;0.2;0.0;0.2222222222222222;0.3;0.3;0.3;0.2727272727272727;0.21428571428571427;0.2727272727272727;0.2;0.0;0.2727272727272727;0.0;0.18181818181818182;0.0;0.21428571428571427;1.0;0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.0;0.3333333333333333;0.0;0.09090909090909091;0.23076923076923078;0.0;0.0;0.0;0.09090909090909091;0.2727272727272727;0.08333333333333333;0.0;0.0;0.09090909090909091;0.16666666666666666;0.0;0.0;0.2222222222222222;0.0;0.2222222222222222;0.5;0.23076923076923078;0.0;0.18181818181818182;0.0;0.625;0.18181818181818182;0.0;0.4444444444444444;0.2727272727272727;0.0;0.0;0.25;0.25;0.0;0.25;0.0;0.0;0.0;0.23076923076923078;0.0;0.0;0.0;0.2727272727272727;0.3;0.18181818181818182;0.23076923076923078;0.25;0.0;0.0;0.0;0.23076923076923078;0.0;0.0;0.18181818181818182;0.0;0.45454545454545453;0.0;0.18181818181818182;0.0;0.0;0.0;0.0;0.07142857142857142;0.0;0.0
GO:0033198;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.375;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.375;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.7142857142857143;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.16666666666666666;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0046488;0.14285714285714285;0.0;0.0;0.0;0.0;0.5;0.0;0.0;0.0;0.08333333333333333;0.0;0.0;0.14285714285714285;0.2727272727272727;0.0;0.0;0.14285714285714285;0.2857142857142857;0.0;0.0;0.0;0.14285714285714285;0.0;0.14285714285714285;0.0;0.14285714285714285;0.0;0.42857142857142855;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.09090909090909091;0.0;0.0;0.0;0.18181818181818182;0.14285714285714285;0.14285714285714285;0.0;0.0;0.14285714285714285;0.1111111111111111;0.14285714285714285;0.0;0.0;0.0;0.14285714285714285;0.0;0.0;0.0;0.14285714285714285;0.14285714285714285;0.0;0.14285714285714285;0.0;0.0;0.0;0.625;0.0;0.0;0.0;0.0;0.375;0.0;0.0;0.4;0.14285714285714285;0.0;0.0;0.2727272727272727;0.0;0.0;0.0;0.0;0.0;0.2;0.375;0.14285714285714285;0.0;0.14285714285714285;0.0;0.0;0.0;0.14285714285714285;0.15384615384615385;0.14285714285714285;0.0;0.0;0.14285714285714285;0.0;0.0;0.0;0.14285714285714285;0.0;0.14285714285714285;0.23076923076923078;0.14285714285714285;0.125;0.0;0.14285714285714285;0.14285714285714285
GO:0043534;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:1990830;0.14285714285714285;0.0;0.0;0.0;0.0;0.09090909090909091;0.0;0.0;0.0;0.4444444444444444;0.0;0.0;0.14285714285714285;0.07142857142857142;0.0;0.0;0.14285714285714285;0.14285714285714285;0.0;0.0;0.0;0.14285714285714285;0.0;0.14285714285714285;0.0;0.14285714285714285;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.375;0.09090909090909091;0.0;1.0;0.0;0.0;0.0;0.08333333333333333;0.14285714285714285;0.14285714285714285;0.0;0.0;0.14285714285714285;0.1111111111111111;0.14285714285714285;0.0;0.0;0.0;0.14285714285714285;0.0;0.0;0.0;0.14285714285714285;0.14285714285714285;0.0;0.14285714285714285;0.0;0.0;0.0;0.09090909090909091;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.08333333333333333;0.14285714285714285;0.0;0.0;0.07142857142857142;0.0;0.375;0.0;0.0;0.0;0.09090909090909091;0.1;0.14285714285714285;0.0;0.2857142857142857;0.0;0.0;0.0;0.14285714285714285;0.07142857142857142;0.14285714285714285;0.0;0.0;0.14285714285714285;0.0;0.125;0.0;0.14285714285714285;0.0;0.14285714285714285;0.07142857142857142;0.14285714285714285;0.125;0.0;0.14285714285714285;0.14285714285714285
GO:0010801;0.0;0.21428571428571427;0.09090909090909091;0.0;0.15384615384615385;0.0;0.23076923076923078;0.4166666666666667;0.0;0.0;0.3076923076923077;0.23076923076923078;0.25;0.0;0.0;0.15384615384615385;0.0;0.0;0.35714285714285715;0.2;0.25;0.0;0.0;0.0;0.0;0.0;0.25;0.0;0.16666666666666666;0.21428571428571427;0.25;0.36363636363636365;0.23076923076923078;0.2857142857142857;0.23076923076923078;0.15384615384615385;0.0;0.3333333333333333;0.0;0.23076923076923078;0.0;0.6363636363636364;0.2;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.5384615384615384;0.23076923076923078;0.07142857142857142;0.35714285714285715;0.23076923076923078;0.0;0.23076923076923078;0.07142857142857142;0.23076923076923078;0.06666666666666667;0.23076923076923078;0.3333333333333333;0.07142857142857142;0.21428571428571427;0.21428571428571427;0.0;0.2727272727272727;0.0;0.2727272727272727;0.23076923076923078;0.7;0.0;0.45454545454545453;0.0;0.21428571428571427;0.3333333333333333;0.0;0.3076923076923077;0.23076923076923078;0.0;0.21428571428571427;0.3076923076923077;0.4166666666666667;0.0;0.3076923076923077;0.0;0.0;0.0;0.4166666666666667;0.0;0.0;0.0;0.3333333333333333;0.25;0.14285714285714285;0.2;0.3076923076923077;0.23076923076923078;0.0;0.0;0.3076923076923077;0.0;0.23076923076923078;0.14285714285714285;0.0;0.5384615384615384;0.21428571428571427;0.14285714285714285;0.23076923076923078;0.0;0.21428571428571427;0.0;0.5833333333333334;0.0;0.21428571428571427
GO:0001658;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.14285714285714285;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.3333333333333333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0050900;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0070213;0.125;0.0;0.0;0.0;0.0;0.18181818181818182;0.0;0.0;0.0;0.07692307692307693;0.0;0.0;0.125;0.23076923076923078;0.0;0.0;0.125;0.375;0.0;0.0;0.0;0.125;0.0;0.125;0.0;0.125;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.18181818181818182;0.0;0.08333333333333333;0.0;0.0;0.0;1.0;0.125;0.125;0.0;0.0;0.125;0.1;0.125;0.0;0.0;0.0;0.125;0.0;0.0;0.0;0.125;0.125;0.0;0.125;0.0;0.0;0.0;0.18181818181818182;0.0;0.0;0.0;0.0;0.2222222222222222;0.0;0.0;0.5555555555555556;0.125;0.0;0.0;0.23076923076923078;0.0;0.0;0.0;0.0;0.0;0.625;0.2;0.125;0.0;0.125;0.0;0.0;0.0;0.125;0.45454545454545453;0.125;0.0;0.0;0.125;0.0;0.0;0.0;0.125;0.0;0.125;0.21428571428571427;0.125;0.1111111111111111;0.0;0.125;0.125
GO:0007171;0.0;0.2857142857142857;0.3333333333333333;0.0;0.3333333333333333;0.14285714285714285;0.42857142857142855;0.3333333333333333;0.0;0.0;0.3333333333333333;0.2857142857142857;0.0;0.0;0.0;0.3333333333333333;0.0;0.0;0.3333333333333333;0.3333333333333333;0.3333333333333333;0.0;0.0;0.0;0.0;0.0;0.3333333333333333;0.0;0.4;0.375;0.5;0.5;0.42857142857142855;0.3;0.42857142857142855;0.3333333333333333;0.0;0.42857142857142855;0.0;0.2857142857142857;0.0;0.6666666666666666;0.3333333333333333;0.0;0.14285714285714285;0.0;0.14285714285714285;0.5384615384615384;0.0;0.0;0.125;1.0;0.0;0.16666666666666666;0.3333333333333333;0.0;0.2;0.0;0.16666666666666666;0.2857142857142857;0.14285714285714285;0.0;0.0;0.16666666666666666;0.25;0.0;0.0;0.4;0.0;0.4;0.42857142857142855;0.3333333333333333;0.14285714285714285;0.2857142857142857;0.0;0.375;0.2857142857142857;0.0;0.375;0.42857142857142855;0.125;0.0;0.375;0.375;0.0;0.375;0.0;0.0;0.0;0.3333333333333333;0.14285714285714285;0.16666666666666666;0.0;0.42857142857142855;0.0;0.2857142857142857;0.3333333333333333;0.375;0.0;0.1;0.0;0.3333333333333333;0.0;0.0;0.2857142857142857;0.0;0.3333333333333333;0.0;0.2857142857142857;0.0;0.1;0.0;0.25;0.7;0.0;0.0
GO:0070528;0.0;0.0;0.0;0.0;0.0;0.14285714285714285;0.3333333333333333;0.2727272727272727;0.0;0.0;0.2727272727272727;0.0;0.5;0.0;0.0;0.0;0.0;0.0;0.2727272727272727;0.2727272727272727;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.375;0.375;0.3333333333333333;0.25;0.3333333333333333;0.0;0.0;0.3333333333333333;0.0;0.0;0.0;0.25;0.0;0.0;0.14285714285714285;0.0;0.14285714285714285;0.23076923076923078;0.0;0.0;0.125;0.0;1.0;0.0;0.2727272727272727;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2727272727272727;0.14285714285714285;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.125;0.0;0.0;0.3;0.0;0.3;0.0;0.0;0.0;0.2727272727272727;0.14285714285714285;0.16666666666666666;0.0;0.3333333333333333;0.0;0.0;0.2727272727272727;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.2727272727272727;0.0;0.0;0.0;0.1;0.0;0.25;0.0;0.0;0.0
GO:0003091;0.0;0.1;0.16666666666666666;0.0;0.1111111111111111;0.0;0.2222222222222222;0.09090909090909091;0.1111111111111111;0.0;0.09090909090909091;0.1;0.0;0.0;0.0;0.1111111111111111;0.0;0.0;0.09090909090909091;0.08333333333333333;0.1111111111111111;0.0;0.4;0.0;0.0;0.0;0.1111111111111111;0.0;0.125;0.1;0.1111111111111111;0.1111111111111111;0.1;0.08333333333333333;0.1;0.1111111111111111;0.0;0.1;0.0;0.1;0.0;0.07692307692307693;0.09090909090909091;0.0;0.0;0.0;0.0;0.07142857142857142;0.2;0.0;0.0;0.16666666666666666;0.0;1.0;0.08333333333333333;0.0;0.0;0.0;0.1111111111111111;0.1;0.1;0.0;0.2;0.1111111111111111;0.09090909090909091;0.0;0.0;0.125;0.0;0.125;0.1111111111111111;0.08333333333333333;0.0;0.1;0.0;0.1;0.1;0.0;0.1;0.1111111111111111;0.0;0.0;0.2222222222222222;0.09090909090909091;0.0;0.2;0.0;0.0;0.0;0.08333333333333333;0.0;0.0;0.0;0.1;0.0;0.1;0.08333333333333333;0.1;0.0;0.0;0.0;0.09090909090909091;0.0;0.0;0.1;0.0;0.08333333333333333;0.0;0.1;0.0;0.0;0.0;0.0;0.08333333333333333;0.0;0.0
GO:2000560;0.0;0.16666666666666666;0.1111111111111111;0.0;0.3;0.0;0.2727272727272727;0.5454545454545454;0.0;0.0;0.5454545454545454;0.16666666666666666;0.3;0.0;0.0;0.3;0.0;0.0;0.46153846153846156;0.3333333333333333;0.3;0.0;0.0;0.0;0.0;0.0;0.18181818181818182;0.0;0.2;0.25;0.4444444444444444;0.3;0.4;0.5;0.4;0.3;0.0;0.2727272727272727;0.0;0.16666666666666666;0.0;0.46153846153846156;0.23076923076923078;0.0;0.0;0.0;0.0;0.35714285714285715;0.0;0.0;0.0;0.3333333333333333;0.2727272727272727;0.08333333333333333;1.0;0.2727272727272727;0.0;0.2727272727272727;0.08333333333333333;0.23076923076923078;0.07692307692307693;0.2727272727272727;0.4;0.08333333333333333;0.15384615384615385;0.25;0.0;0.2;0.0;0.5;0.2727272727272727;0.38461538461538464;0.0;0.4;0.0;0.25;0.5555555555555556;0.0;0.25;0.2727272727272727;0.0;0.25;0.5;0.6;0.0;0.5;0.0;0.0;0.3076923076923077;0.6;0.0;0.0;0.0;0.2727272727272727;0.3;0.16666666666666666;0.3333333333333333;0.4;0.2727272727272727;0.0;0.0;0.5454545454545454;0.0;0.2727272727272727;0.2727272727272727;0.0;0.4;0.25;0.2727272727272727;0.2727272727272727;0.0;0.25;0.0;0.42857142857142855;0.0;0.25
GO:0007213;0.0;0.0;0.0;0.0;0.0;0.14285714285714285;0.3333333333333333;0.2727272727272727;0.0;0.0;0.2727272727272727;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2727272727272727;0.2727272727272727;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.375;0.375;0.3333333333333333;0.25;0.3333333333333333;0.0;0.0;0.3333333333333333;0.0;0.0;0.0;0.25;0.0;0.0;0.14285714285714285;0.0;0.14285714285714285;0.23076923076923078;0.0;0.0;0.125;0.0;0.0;0.0;0.2727272727272727;1.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2727272727272727;0.14285714285714285;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.125;0.0;0.0;0.3;0.0;0.3;0.0;0.0;0.0;0.2727272727272727;0.14285714285714285;0.16666666666666666;0.0;0.3333333333333333;0.0;0.0;0.2727272727272727;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.2727272727272727;0.0;0.0;0.0;0.1;0.0;0.25;0.0;0.0;0.0
GO:0045444;0.2;0.0;0.0;0.0;0.0;0.1111111111111111;0.0;0.0;0.1;0.1;0.0;0.0;0.2;0.08333333333333333;0.2;0.0;0.2;0.2;0.0;0.0;0.0;0.2;0.0;0.2;0.0;0.2;0.0;0.125;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1111111111111111;0.0;0.1111111111111111;0.0;0.2;0.0;0.1;0.2;0.2;0.0;0.0;0.2;1.0;0.2;0.0;0.0;0.0;0.2;0.0;0.0;0.0;0.2;0.2;0.0;0.2;0.0;0.0;0.0;0.1111111111111111;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.2;0.0;0.0;0.08333333333333333;0.0;0.0;0.6;0.0;0.0;0.1111111111111111;0.125;0.2;0.0;0.2;0.0;0.0;0.0;0.2;0.08333333333333333;0.4;0.0;0.0;0.2;0.0;0.0;0.0;0.2;0.0;0.2;0.08333333333333333;0.2;0.16666666666666666;0.0;0.2;0.2
GO:0003376;0.0;0.0;0.0;0.0;0.0;0.14285714285714285;0.3333333333333333;0.2727272727272727;0.0;0.0;0.2727272727272727;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2727272727272727;0.2727272727272727;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.375;0.375;0.3333333333333333;0.25;0.3333333333333333;0.0;0.0;0.3333333333333333;0.0;0.0;0.0;0.25;0.0;0.0;0.14285714285714285;0.0;0.14285714285714285;0.23076923076923078;0.0;0.0;0.125;0.0;0.0;0.0;0.2727272727272727;0.0;0.2;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2727272727272727;0.14285714285714285;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.125;0.0;0.0;0.3;0.0;0.3;0.0;0.0;0.0;0.2727272727272727;0.14285714285714285;0.16666666666666666;0.0;0.3333333333333333;0.0;0.0;0.2727272727272727;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.2727272727272727;0.0;0.0;0.0;0.1;0.0;0.25;0.0;0.0;0.0
GO:0032091;0.0;0.1;0.16666666666666666;0.0;0.1111111111111111;0.0;0.1;0.09090909090909091;0.0;0.0;0.09090909090909091;0.1;0.0;0.0;0.0;0.1111111111111111;0.0;0.0;0.09090909090909091;0.08333333333333333;0.1111111111111111;0.0;0.0;0.0;0.0;0.0;0.1111111111111111;0.0;0.125;0.1;0.1111111111111111;0.1111111111111111;0.1;0.08333333333333333;0.1;0.1111111111111111;0.0;0.1;0.0;0.1;0.0;0.07692307692307693;0.09090909090909091;0.0;0.0;0.0;0.0;0.07142857142857142;0.0;0.0;0.0;0.16666666666666666;0.0;0.1111111111111111;0.08333333333333333;0.0;0.0;0.0;1.0;0.1;0.2222222222222222;0.0;0.0;0.6666666666666666;0.09090909090909091;0.0;0.0;0.375;0.0;0.5;0.1111111111111111;0.08333333333333333;0.0;0.1;0.0;0.1;0.1;0.0;0.1;0.1111111111111111;0.0;0.0;0.1;0.09090909090909091;0.0;0.09090909090909091;0.0;0.0;0.0;0.08333333333333333;0.0;0.0;0.0;0.1;0.0;0.1;0.08333333333333333;0.1;0.0;0.0;0.0;0.09090909090909091;0.0;0.0;0.1;0.0;0.08333333333333333;0.0;0.1;0.0;0.0;0.0;0.0;0.18181818181818182;0.0;0.0
GO:0043305;0.0;0.3;0.14285714285714285;0.0;0.2222222222222222;0.0;0.36363636363636365;0.3;0.0;0.0;0.25;0.3333333333333333;0.0;0.0;0.0;0.3;0.0;0.0;0.2727272727272727;0.3333333333333333;0.2222222222222222;0.0;0.0;0.0;0.0;0.0;0.375;0.0;0.25;0.2;0.2222222222222222;0.375;0.2;0.23076923076923078;0.2727272727272727;0.2222222222222222;0.0;0.3333333333333333;0.0;0.3333333333333333;0.0;0.21428571428571427;0.2727272727272727;0.0;0.0;0.0;0.0;0.23076923076923078;0.0;0.0;0.0;0.2857142857142857;0.0;0.1;0.23076923076923078;0.0;0.0;0.0;0.1;1.0;0.09090909090909091;0.0;0.0;0.1;0.3;0.0;0.0;0.42857142857142855;0.0;0.42857142857142855;0.3333333333333333;0.2727272727272727;0.0;0.3333333333333333;0.0;0.3;0.2727272727272727;0.0;0.4444444444444444;0.3;0.0;0.0;0.2;0.25;0.0;0.18181818181818182;0.0;0.0;0.0;0.23076923076923078;0.0;0.0;0.0;0.3333333333333333;0.0;0.4444444444444444;0.23076923076923078;0.2;0.0;0.0;0.0;0.18181818181818182;0.0;0.0;0.2727272727272727;0.0;0.23076923076923078;0.0;0.2727272727272727;0.0;0.0;0.0;0.0;0.07692307692307693;0.0;0.0
GO:0043547;0.0;0.09090909090909091;0.14285714285714285;0.0;0.1;0.0;0.09090909090909091;0.08333333333333333;0.0;0.0;0.08333333333333333;0.09090909090909091;0.0;0.0;0.0;0.1;0.0;0.0;0.08333333333333333;0.07692307692307693;0.1;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.1111111111111111;0.09090909090909091;0.1;0.1;0.09090909090909091;0.07692307692307693;0.09090909090909091;0.1;0.0;0.09090909090909091;0.0;0.09090909090909091;0.0;0.07142857142857142;0.08333333333333333;0.0;0.0;0.0;0.0;0.06666666666666667;0.0;0.0;0.0;0.14285714285714285;0.0;0.1;0.07692307692307693;0.0;0.0;0.0;0.2222222222222222;0.09090909090909091;1.0;0.0;0.0;0.2222222222222222;0.08333333333333333;0.0;0.0;0.7142857142857143;0.0;0.25;0.1;0.07692307692307693;0.0;0.09090909090909091;0.0;0.09090909090909091;0.09090909090909091;0.0;0.09090909090909091;0.1;0.0;0.0;0.09090909090909091;0.08333333333333333;0.0;0.08333333333333333;0.0;0.0;0.0;0.07692307692307693;0.0;0.0;0.0;0.09090909090909091;0.0;0.09090909090909091;0.07692307692307693;0.09090909090909091;0.0;0.0;0.0;0.08333333333333333;0.0;0.0;0.09090909090909091;0.0;0.07692307692307693;0.0;0.09090909090909091;0.0;0.0;0.0;0.0;0.4;0.0;0.0
GO:0007215;0.0;0.0;0.0;0.0;0.0;0.14285714285714285;0.3333333333333333;0.2727272727272727;0.0;0.0;0.2727272727272727;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2727272727272727;0.2727272727272727;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.375;0.375;0.3333333333333333;0.25;0.3333333333333333;0.0;0.0;0.3333333333333333;0.0;0.0;0.0;0.25;0.0;0.0;0.14285714285714285;0.0;0.14285714285714285;0.23076923076923078;0.0;0.0;0.125;0.0;0.0;0.0;0.2727272727272727;0.0;0.2;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2727272727272727;0.14285714285714285;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.125;0.0;0.0;0.3;0.0;0.3;0.0;0.0;0.0;0.2727272727272727;0.14285714285714285;0.16666666666666666;0.0;0.3333333333333333;0.0;0.0;0.2727272727272727;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.2727272727272727;0.0;0.0;0.0;0.1;0.0;0.25;0.0;0.0;0.0
GO:0032922;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.625;0.14285714285714285;0.0;0.625;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5;0.0;0.375;0.0;0.3333333333333333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5555555555555556;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3333333333333333;0.0;0.0;0.0;0.0;0.0;0.3333333333333333;0.3333333333333333;0.0;0.0;0.0;0.0;0.2;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5555555555555556;0.0;0.36363636363636365;0.0;0.7142857142857143;0.0;0.0;0.7142857142857143;0.0;0.0;0.0;0.0;0.0;0.3333333333333333;0.5555555555555556;0.0;0.3;0.0;0.0;0.0;0.5555555555555556;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3333333333333333;0.0;0.0;0.0;0.625;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3076923076923077;0.0;0.0
GO:0043392;0.0;0.1;0.16666666666666666;0.0;0.1111111111111111;0.0;0.1;0.09090909090909091;0.0;0.0;0.09090909090909091;0.1;0.0;0.0;0.0;0.1111111111111111;0.0;0.0;0.09090909090909091;0.08333333333333333;0.1111111111111111;0.0;0.0;0.0;0.0;0.0;0.1111111111111111;0.0;0.125;0.1;0.1111111111111111;0.1111111111111111;0.1;0.08333333333333333;0.1;0.1111111111111111;0.0;0.1;0.0;0.1;0.0;0.07692307692307693;0.09090909090909091;0.0;0.0;0.0;0.0;0.07142857142857142;0.0;0.0;0.0;0.16666666666666666;0.0;0.1111111111111111;0.08333333333333333;0.0;0.0;0.0;0.6666666666666666;0.1;0.2222222222222222;0.0;0.0;1.0;0.09090909090909091;0.0;0.0;0.375;0.0;0.5;0.1111111111111111;0.08333333333333333;0.0;0.1;0.0;0.1;0.1;0.0;0.1;0.1111111111111111;0.0;0.0;0.1;0.09090909090909091;0.0;0.09090909090909091;0.0;0.0;0.0;0.08333333333333333;0.0;0.0;0.0;0.1;0.0;0.1;0.08333333333333333;0.1;0.0;0.0;0.0;0.09090909090909091;0.0;0.0;0.1;0.0;0.08333333333333333;0.0;0.1;0.0;0.0;0.0;0.0;0.18181818181818182;0.0;0.0
