;GO:0014066;GO:0015031;GO:0045445;GO:0006364;GO:0042531;GO:0042730;GO:0043666;GO:0051290;GO:0006687;GO:0032804;GO:0043271;GO:0000381;GO:0000380;GO:0070120;GO:0032729;GO:0051607;GO:0010536;GO:1905581;GO:0031952;GO:0032722;GO:0007186;GO:1905599;GO:1905597;GO:0006695;GO:0002690;GO:0043312;GO:0042104;GO:0007589;GO:0030855;GO:0043161;GO:0006646;GO:1900738;GO:0051135;GO:0016042;GO:0010501;GO:0001837;GO:0050804;GO:0044090;GO:0032755;GO:2001014;GO:0072659;GO:0010586;GO:0036035;GO:0035024;GO:0090630;GO:0031340;GO:0008285;GO:0097191;GO:1905602;GO:0045944;GO:0045669;GO:0043403;GO:0048661;GO:0097066;GO:0006657;GO:0001765;GO:0001921;GO:0048146;GO:0030242;GO:0070102;GO:0030521;GO:0035774;GO:0030520;GO:0051865;GO:0009062;GO:0032780;GO:0050829;GO:0006351;GO:0090122;GO:0006470;GO:0006355;GO:0006672;GO:0044147;GO:0006357;GO:0048671;GO:0006900;GO:0030517;GO:0002548;GO:0052362;GO:0032816;GO:0001934;GO:0042692;GO:0051791;GO:2000146;GO:0031047;GO:0002827;GO:0030199;GO:0052405;GO:0035722
GO:0050829;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3643693056757151;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.11807622278079505;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2612752758275315;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2612752758275315;0.0
GO:0006351;0.0;0.0;0.01468324974140624;0.16542914088709912;0.0;0.0;0.0;0.01468324974140624;0.07548231845693805;0.0;0.0;0.0;0.16542914088709912;0.01468324974140624;0.0;0.0;0.0;0.0;0.0;0.0;0.01468324974140624;0.0;0.0;0.17383795428699184;0.0;0.01468324974140624;0.0;0.0;0.01468324974140624;0.10587402764930422;0.14450116634992752;0.0;0.0;0.06927734236639929;0.16542914088709912;0.01468324974140624;0.0;0.0;0.0;0.0;0.0;0.16542914088709912;0.01468324974140624;0.0;0.0;0.0;0.0;0.01468324974140624;0.0;0.0;0.0;0.0;0.0;0.0;0.14450116634992752;0.01468324974140624;0.0;0.0;0.06886689890529227;0.01468324974140624;0.01468324974140624;0.0;0.01468324974140624;0.10587402764930422;0.06927734236639929;0.0;0.0;1.0;0.12997132148022705;0.10587402764930422;0.0;0.12826917739045696;0.0;0.0;0.0;0.01468324974140624;0.0;0.01468324974140624;0.08547128021085358;0.0;0.0;0.01468324974140624;0.06927734236639929;0.0;0.01468324974140624;0.0;0.01468324974140624;0.0;0.01468324974140624
GO:0090122;0.0;0.0;0.0;0.12997132148022705;0.0;0.0;0.0;0.0;0.27271733917935304;0.0;0.0;0.0;0.12997132148022705;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5173914965786629;0.0;0.0;0.0;0.0;0.0;0.06927734236639929;0.27271733917935304;0.0;0.0;0.27271733917935304;0.12997132148022705;0.0;0.0;0.0;0.0;0.0;0.0;0.12997132148022705;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.27271733917935304;0.0;0.0;0.0;0.05923137626096931;0.0;0.0;0.0;0.0;0.06927734236639929;0.27271733917935304;0.0;0.0;0.12997132148022705;1.0;0.06927734236639929;0.0;0.27271733917935304;0.0;0.0;0.0;0.0;0.0;0.0;0.06927734236639929;0.0;0.0;0.0;0.27271733917935304;0.0;0.0;0.0;0.0;0.0;0.0
GO:0006470;0.0;0.0;0.01468324974140624;0.08547128021085358;0.0;0.0;0.0;0.01468324974140624;0.1237146889194086;0.0;0.0;0.0;0.08547128021085358;0.01468324974140624;0.0;0.0;0.0;0.0;0.0;0.0;0.01468324974140624;0.0;0.0;0.06927734236639929;0.0;0.01468324974140624;0.0;0.0;0.01468324974140624;0.1468397877411918;0.22480199536001946;0.0;0.0;0.06927734236639929;0.08547128021085358;0.01468324974140624;0.0;0.0;0.0;0.0;0.0;0.08547128021085358;0.01468324974140624;0.0;0.0;0.0;0.0;0.01468324974140624;0.0;0.0;0.0;0.0;0.0;0.0;0.22480199536001946;0.01468324974140624;0.0;0.0;0.06886689890529227;0.01468324974140624;0.01468324974140624;0.0;0.01468324974140624;0.18032682375526765;0.06927734236639929;0.0;0.0;0.10587402764930422;0.06927734236639929;1.0;0.0;0.1237146889194086;0.0;0.0;0.0;0.01468324974140624;0.0;0.01468324974140624;0.1468397877411918;0.0;0.0;0.01468324974140624;0.06927734236639929;0.0;0.01468324974140624;0.0;0.01468324974140624;0.0;0.01468324974140624
GO:0006355;0.047799631016701725;0.0;0.0;0.0;0.10900961301269105;0.042064647228987374;0.10900961301269105;0.0;0.0;0.10900961301269105;0.042064647228987374;0.15191422087961767;0.0;0.047799631016701725;0.042064647228987374;0.0;0.10900961301269105;0.042064647228987374;0.10900961301269105;0.042064647228987374;0.047799631016701725;0.047799631016701725;0.036692364793703955;0.0;0.047799631016701725;0.0;0.047799631016701725;0.036692364793703955;0.0;0.0;0.0;0.047799631016701725;0.047799631016701725;0.0;0.0;0.0;0.047799631016701725;0.047799631016701725;0.042064647228987374;0.047799631016701725;0.0;0.0;0.0;0.047799631016701725;0.036692364793703955;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.15831211565824807;0.047799631016701725;0.0;0.047799631016701725;0.0;0.0;0.0;0.10577604256148812;0.047799631016701725;0.0;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.0;0.0;0.036692364793703955;0.0;0.0;0.0;0.0;1.0;0.0;0.042064647228987374;0.15831211565824807;0.047799631016701725;0.0;0.047799631016701725;0.0;0.0;0.047799631016701725;0.10900961301269105;0.0;0.0;0.047799631016701725;0.1356691921375081;0.042064647228987374;0.0;0.036692364793703955;0.047799631016701725
GO:0006672;0.0;0.0;0.01468324974140624;0.12826917739045696;0.0;0.0;0.0;0.01468324974140624;0.489578090866574;0.0;0.0;0.0;0.12826917739045696;0.01468324974140624;0.0;0.0;0.0;0.0;0.0;0.0;0.01468324974140624;0.0;0.0;0.27271733917935304;0.0;0.01468324974140624;0.0;0.0;0.01468324974140624;0.1237146889194086;0.29564490308903574;0.0;0.0;0.27271733917935304;0.12826917739045696;0.01468324974140624;0.0;0.0;0.0;0.0;0.0;0.12826917739045696;0.01468324974140624;0.0;0.0;0.0;0.0;0.01468324974140624;0.0;0.0;0.0;0.0;0.0;0.0;0.29564490308903574;0.01468324974140624;0.0;0.0;0.06886689890529227;0.01468324974140624;0.01468324974140624;0.0;0.01468324974140624;0.1237146889194086;0.29564490308903574;0.0;0.0;0.12826917739045696;0.27271733917935304;0.1237146889194086;0.0;1.0;0.0;0.0;0.0;0.01468324974140624;0.0;0.01468324974140624;0.1237146889194086;0.0;0.0;0.01468324974140624;0.29564490308903574;0.0;0.01468324974140624;0.0;0.01468324974140624;0.0;0.01468324974140624
GO:0044147;0.042064647228987374;0.0;0.0;0.0;0.042064647228987374;0.12804570306913615;0.042064647228987374;0.0;0.0;0.12804570306913615;0.12804570306913615;0.042064647228987374;0.0;0.042064647228987374;0.042064647228987374;0.0;0.042064647228987374;0.042064647228987374;0.042064647228987374;0.042064647228987374;0.042064647228987374;0.042064647228987374;0.036692364793703955;0.0;0.042064647228987374;0.0;0.042064647228987374;0.036692364793703955;0.0;0.0;0.0;0.042064647228987374;0.042064647228987374;0.0;0.0;0.0;0.042064647228987374;0.042064647228987374;0.042064647228987374;0.20397374928165476;0.0;0.0;0.0;0.12804570306913615;0.036692364793703955;0.042064647228987374;0.12804570306913615;0.042064647228987374;0.042064647228987374;0.042064647228987374;0.20397374928165476;0.0;0.042064647228987374;0.0;0.0;0.0;0.042064647228987374;0.042064647228987374;0.0;0.042064647228987374;0.042064647228987374;0.042064647228987374;0.042064647228987374;0.0;0.0;0.036692364793703955;0.0;0.0;0.0;0.0;0.042064647228987374;0.0;1.0;0.042064647228987374;0.30550822320801124;0.0;0.30550822320801124;0.0;0.0;0.042064647228987374;0.042064647228987374;0.0;0.0;0.12804570306913615;0.12804570306913615;0.042064647228987374;0.0;0.036692364793703955;0.042064647228987374
GO:0006357;0.047799631016701725;0.0;0.0;0.0;0.10900961301269105;0.042064647228987374;0.10900961301269105;0.0;0.0;0.10900961301269105;0.042064647228987374;0.15191422087961767;0.0;0.047799631016701725;0.042064647228987374;0.0;0.10900961301269105;0.042064647228987374;0.10900961301269105;0.042064647228987374;0.047799631016701725;0.047799631016701725;0.036692364793703955;0.0;0.047799631016701725;0.0;0.047799631016701725;0.036692364793703955;0.0;0.0;0.0;0.047799631016701725;0.047799631016701725;0.0;0.0;0.0;0.047799631016701725;0.047799631016701725;0.042064647228987374;0.047799631016701725;0.0;0.0;0.0;0.047799631016701725;0.036692364793703955;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.193449319138058;0.047799631016701725;0.0;0.047799631016701725;0.0;0.0;0.0;0.10577604256148812;0.047799631016701725;0.0;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.0;0.0;0.036692364793703955;0.0;0.0;0.0;0.0;0.15831211565824807;0.0;0.042064647228987374;1.0;0.047799631016701725;0.0;0.047799631016701725;0.0;0.0;0.047799631016701725;0.10900961301269105;0.0;0.0;0.047799631016701725;0.1356691921375081;0.042064647228987374;0.0;0.036692364793703955;0.047799631016701725
GO:0048671;0.047799631016701725;0.0;0.0;0.0;0.047799631016701725;0.2868411840981557;0.047799631016701725;0.0;0.0;0.13839445927415203;0.12804570306913615;0.047799631016701725;0.0;0.047799631016701725;0.18922943134840794;0.0;0.047799631016701725;0.18922943134840794;0.047799631016701725;0.18922943134840794;0.047799631016701725;0.20397374928165476;0.036692364793703955;0.0;0.047799631016701725;0.0;0.047799631016701725;0.036692364793703955;0.0;0.0;0.0;0.047799631016701725;0.047799631016701725;0.0;0.0;0.0;0.047799631016701725;0.20397374928165476;0.18922943134840794;0.2410224993701646;0.0;0.0;0.0;0.13839445927415203;0.036692364793703955;0.20397374928165476;0.13839445927415203;0.047799631016701725;0.20397374928165476;0.047799631016701725;0.2410224993701646;0.0;0.047799631016701725;0.0;0.0;0.0;0.047799631016701725;0.047799631016701725;0.0;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.0;0.0;0.036692364793703955;0.0;0.0;0.0;0.0;0.047799631016701725;0.0;0.30550822320801124;0.047799631016701725;1.0;0.0;0.566935192897615;0.0;0.0;0.047799631016701725;0.047799631016701725;0.0;0.0;0.13839445927415203;0.12804570306913615;0.042064647228987374;0.0;0.036692364793703955;0.047799631016701725
GO:0006900;0.0;0.0;0.01468324974140624;0.01468324974140624;0.0;0.0;0.0;0.12408495164008174;0.01468324974140624;0.0;0.0;0.0;0.01468324974140624;0.01468324974140624;0.0;0.0;0.0;0.0;0.0;0.0;0.01468324974140624;0.0;0.0;0.0;0.0;0.01468324974140624;0.0;0.0;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.0;0.0;0.0;0.01468324974140624;0.01468324974140624;0.0;0.0;0.0;0.0;0.0;0.01468324974140624;0.01468324974140624;0.0;0.0;0.0;0.0;0.01468324974140624;0.0;0.0;0.0;0.0;0.0;0.0;0.01468324974140624;0.3219481098445803;0.0;0.0;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.0;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.0;0.0;0.01468324974140624;0.0;0.01468324974140624;0.0;0.01468324974140624;0.0;0.0;0.0;1.0;0.0;0.01468324974140624;0.0;0.0;0.0;0.01468324974140624;0.01468324974140624;0.0;0.01468324974140624;0.0;0.12408495164008174;0.0;0.01468324974140624
GO:0030517;0.047799631016701725;0.0;0.0;0.0;0.047799631016701725;0.2868411840981557;0.047799631016701725;0.0;0.0;0.13839445927415203;0.12804570306913615;0.047799631016701725;0.0;0.047799631016701725;0.18922943134840794;0.0;0.047799631016701725;0.18922943134840794;0.047799631016701725;0.18922943134840794;0.047799631016701725;0.20397374928165476;0.036692364793703955;0.0;0.047799631016701725;0.0;0.047799631016701725;0.036692364793703955;0.0;0.0;0.0;0.047799631016701725;0.047799631016701725;0.0;0.0;0.0;0.047799631016701725;0.20397374928165476;0.18922943134840794;0.2410224993701646;0.0;0.0;0.0;0.13839445927415203;0.036692364793703955;0.20397374928165476;0.13839445927415203;0.047799631016701725;0.20397374928165476;0.047799631016701725;0.2410224993701646;0.0;0.047799631016701725;0.0;0.0;0.0;0.047799631016701725;0.047799631016701725;0.0;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.0;0.0;0.036692364793703955;0.0;0.0;0.0;0.0;0.047799631016701725;0.0;0.30550822320801124;0.047799631016701725;0.566935192897615;0.0;1.0;0.0;0.0;0.047799631016701725;0.047799631016701725;0.0;0.0;0.13839445927415203;0.12804570306913615;0.042064647228987374;0.0;0.036692364793703955;0.047799631016701725
GO:0002548;0.0;0.0;0.01468324974140624;0.01468324974140624;0.0;0.0;0.0;0.01468324974140624;0.01468324974140624;0.0;0.0;0.0;0.01468324974140624;0.01468324974140624;0.0;0.20709043845653538;0.0;0.0;0.0;0.0;0.01468324974140624;0.0;0.0;0.0;0.0;0.20709043845653538;0.0;0.0;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.0;0.0;0.0;0.01468324974140624;0.01468324974140624;0.0;0.0;0.0;0.0;0.0;0.01468324974140624;0.01468324974140624;0.0;0.0;0.0;0.0;0.01468324974140624;0.0;0.0;0.0;0.0;0.0;0.0;0.01468324974140624;0.01468324974140624;0.0;0.0;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.0;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.0;0.0;0.01468324974140624;0.0;0.01468324974140624;0.0;0.01468324974140624;0.0;0.0;0.0;0.01468324974140624;0.0;1.0;0.0;0.0;0.0;0.01468324974140624;0.01468324974140624;0.0;0.01468324974140624;0.0;0.01468324974140624;0.0;0.01468324974140624
GO:0052362;0.0;0.0;0.0;0.08547128021085358;0.0;0.0;0.0;0.0;0.1237146889194086;0.0;0.0;0.0;0.08547128021085358;0.0;0.0;0.2612752758275315;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.06927734236639929;0.0;0.0;0.0;0.0;0.0;0.3795579003384388;0.06927734236639929;0.0;0.0;0.242130903760124;0.08547128021085358;0.0;0.0;0.0;0.0;0.0;0.0;0.08547128021085358;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1237146889194086;0.0;0.0;0.0;0.22659457895657503;0.0;0.0;0.0;0.0;0.1468397877411918;0.242130903760124;0.0;0.2612752758275315;0.08547128021085358;0.06927734236639929;0.1468397877411918;0.0;0.1237146889194086;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.06927734236639929;0.0;0.0;0.0;0.0;0.5730432817773536;0.0
GO:0032816;0.047799631016701725;0.0;0.0;0.0;0.12755981097713553;0.042064647228987374;0.047799631016701725;0.0;0.0;0.047799631016701725;0.042064647228987374;0.047799631016701725;0.0;0.047799631016701725;0.11511873865597294;0.0;0.12755981097713553;0.11511873865597294;0.047799631016701725;0.11511873865597294;0.047799631016701725;0.12755981097713553;0.036692364793703955;0.0;0.28985679281760435;0.0;0.4023217335208211;0.036692364793703955;0.0;0.0;0.0;0.12755981097713553;0.4023217335208211;0.0;0.0;0.0;0.047799631016701725;0.12755981097713553;0.11511873865597294;0.047799631016701725;0.0;0.0;0.0;0.047799631016701725;0.036692364793703955;0.12755981097713553;0.047799631016701725;0.047799631016701725;0.12755981097713553;0.12755981097713553;0.12755981097713553;0.0;0.12755981097713553;0.0;0.0;0.0;0.12755981097713553;0.12755981097713553;0.0;0.047799631016701725;0.047799631016701725;0.12755981097713553;0.047799631016701725;0.0;0.0;0.036692364793703955;0.0;0.0;0.0;0.0;0.047799631016701725;0.0;0.042064647228987374;0.047799631016701725;0.047799631016701725;0.0;0.047799631016701725;0.0;0.0;1.0;0.12755981097713553;0.0;0.0;0.047799631016701725;0.042064647228987374;0.28985679281760435;0.0;0.036692364793703955;0.047799631016701725
GO:0001934;0.047799631016701725;0.0;0.0;0.0;0.2970121637671333;0.042064647228987374;0.23617816366413516;0.0;0.0;0.19885971868423638;0.042064647228987374;0.10900961301269105;0.0;0.047799631016701725;0.11511873865597294;0.0;0.2970121637671333;0.11511873865597294;0.2589137257715929;0.11511873865597294;0.047799631016701725;0.12755981097713553;0.036692364793703955;0.0;0.12755981097713553;0.0;0.12755981097713553;0.036692364793703955;0.0;0.0;0.0;0.12755981097713553;0.12755981097713553;0.0;0.0;0.0;0.047799631016701725;0.12755981097713553;0.11511873865597294;0.047799631016701725;0.0;0.0;0.0;0.047799631016701725;0.036692364793703955;0.12755981097713553;0.047799631016701725;0.047799631016701725;0.12755981097713553;0.1816892161000484;0.12755981097713553;0.0;0.12755981097713553;0.0;0.0;0.0;0.17825033928423412;0.12755981097713553;0.0;0.047799631016701725;0.047799631016701725;0.12755981097713553;0.047799631016701725;0.0;0.0;0.036692364793703955;0.0;0.0;0.0;0.0;0.10900961301269105;0.0;0.042064647228987374;0.10900961301269105;0.047799631016701725;0.0;0.047799631016701725;0.0;0.0;0.12755981097713553;1.0;0.0;0.0;0.047799631016701725;0.10567815125427765;0.11511873865597294;0.0;0.036692364793703955;0.047799631016701725
GO:0042692;0.0;0.0;0.22804082589224092;0.01468324974140624;0.0;0.0;0.0;0.01468324974140624;0.01468324974140624;0.0;0.0;0.0;0.01468324974140624;0.01468324974140624;0.0;0.0;0.0;0.0;0.0;0.0;0.01468324974140624;0.0;0.0;0.0;0.0;0.01468324974140624;0.0;0.0;0.22804082589224092;0.01468324974140624;0.01468324974140624;0.0;0.0;0.0;0.01468324974140624;0.22804082589224092;0.0;0.0;0.0;0.0;0.0;0.01468324974140624;0.1890450431733396;0.0;0.0;0.0;0.0;0.01468324974140624;0.0;0.0;0.0;0.1302612429746404;0.0;0.0;0.01468324974140624;0.01468324974140624;0.0;0.0;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.0;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.0;0.0;0.01468324974140624;0.0;0.01468324974140624;0.0;0.01468324974140624;0.0;0.0;0.0;0.01468324974140624;0.0;0.01468324974140624;0.0;0.0;0.0;1.0;0.01468324974140624;0.0;0.01468324974140624;0.0;0.01468324974140624;0.0;0.01468324974140624
GO:0051791;0.0;0.0;0.01468324974140624;0.06927734236639929;0.0;0.0;0.0;0.01468324974140624;0.29564490308903574;0.0;0.0;0.0;0.06927734236639929;0.01468324974140624;0.0;0.0;0.0;0.0;0.0;0.0;0.01468324974140624;0.0;0.0;0.27271733917935304;0.0;0.01468324974140624;0.0;0.0;0.01468324974140624;0.06927734236639929;0.29564490308903574;0.0;0.0;0.27271733917935304;0.06927734236639929;0.01468324974140624;0.0;0.0;0.0;0.0;0.0;0.06927734236639929;0.01468324974140624;0.0;0.0;0.0;0.0;0.01468324974140624;0.0;0.0;0.0;0.0;0.0;0.0;0.29564490308903574;0.01468324974140624;0.0;0.0;0.06886689890529227;0.01468324974140624;0.01468324974140624;0.0;0.01468324974140624;0.06927734236639929;0.4129334470869733;0.0;0.0;0.06927734236639929;0.27271733917935304;0.06927734236639929;0.0;0.29564490308903574;0.0;0.0;0.0;0.01468324974140624;0.0;0.01468324974140624;0.06927734236639929;0.0;0.0;0.01468324974140624;1.0;0.0;0.01468324974140624;0.0;0.01468324974140624;0.0;0.01468324974140624
GO:2000146;0.047799631016701725;0.0;0.0;0.0;0.047799631016701725;0.12804570306913615;0.047799631016701725;0.0;0.0;0.13839445927415203;0.19673256925640645;0.047799631016701725;0.0;0.047799631016701725;0.042064647228987374;0.0;0.047799631016701725;0.042064647228987374;0.047799631016701725;0.042064647228987374;0.047799631016701725;0.19673256925640645;0.036692364793703955;0.0;0.3137717280492623;0.0;0.047799631016701725;0.036692364793703955;0.0;0.0;0.0;0.047799631016701725;0.047799631016701725;0.0;0.0;0.0;0.047799631016701725;0.047799631016701725;0.042064647228987374;0.047799631016701725;0.0;0.0;0.0;0.13839445927415203;0.036692364793703955;0.19673256925640645;0.13839445927415203;0.047799631016701725;0.19673256925640645;0.047799631016701725;0.047799631016701725;0.0;0.047799631016701725;0.0;0.0;0.0;0.047799631016701725;0.047799631016701725;0.0;0.047799631016701725;0.047799631016701725;0.19673256925640645;0.047799631016701725;0.0;0.0;0.036692364793703955;0.0;0.0;0.0;0.0;0.047799631016701725;0.0;0.12804570306913615;0.047799631016701725;0.13839445927415203;0.0;0.13839445927415203;0.0;0.0;0.047799631016701725;0.047799631016701725;0.0;0.0;1.0;0.12804570306913615;0.042064647228987374;0.0;0.036692364793703955;0.047799631016701725
GO:0031047;0.042064647228987374;0.0;0.01468324974140624;0.01468324974140624;0.10567815125427765;0.12804570306913615;0.10567815125427765;0.01468324974140624;0.01468324974140624;0.19681204097214483;0.12804570306913615;0.1356691921375081;0.01468324974140624;0.042064647228987374;0.042064647228987374;0.0;0.10567815125427765;0.042064647228987374;0.10567815125427765;0.042064647228987374;0.042064647228987374;0.042064647228987374;0.036692364793703955;0.0;0.042064647228987374;0.01468324974140624;0.042064647228987374;0.036692364793703955;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.042064647228987374;0.042064647228987374;0.0;0.01468324974140624;0.01468324974140624;0.042064647228987374;0.042064647228987374;0.042064647228987374;0.042064647228987374;0.0;0.01468324974140624;0.01468324974140624;0.12804570306913615;0.036692364793703955;0.042064647228987374;0.12804570306913615;0.042064647228987374;0.042064647228987374;0.1356691921375081;0.042064647228987374;0.0;0.042064647228987374;0.0;0.01468324974140624;0.01468324974140624;0.10567815125427765;0.042064647228987374;0.01468324974140624;0.042064647228987374;0.042064647228987374;0.042064647228987374;0.042064647228987374;0.01468324974140624;0.01468324974140624;0.036692364793703955;0.0;0.01468324974140624;0.0;0.01468324974140624;0.1356691921375081;0.01468324974140624;0.12804570306913615;0.1356691921375081;0.12804570306913615;0.01468324974140624;0.12804570306913615;0.01468324974140624;0.0;0.042064647228987374;0.10567815125427765;0.01468324974140624;0.01468324974140624;0.12804570306913615;1.0;0.042064647228987374;0.01468324974140624;0.036692364793703955;0.042064647228987374
GO:0002827;0.1492331351584338;0.0;0.0;0.0;0.21066859409381297;0.1492331351584338;0.042064647228987374;0.0;0.0;0.042064647228987374;0.042064647228987374;0.042064647228987374;0.0;0.042064647228987374;0.11511873865597294;0.0;0.21066859409381297;0.11511873865597294;0.042064647228987374;0.11511873865597294;0.042064647228987374;0.11511873865597294;0.036692364793703955;0.0;0.28985679281760435;0.0;0.28985679281760435;0.036692364793703955;0.0;0.0;0.0;0.21066859409381297;0.28985679281760435;0.0;0.0;0.0;0.042064647228987374;0.11511873865597294;0.11511873865597294;0.042064647228987374;0.0;0.0;0.0;0.1492331351584338;0.036692364793703955;0.11511873865597294;0.042064647228987374;0.042064647228987374;0.11511873865597294;0.11511873865597294;0.11511873865597294;0.0;0.11511873865597294;0.0;0.0;0.0;0.11511873865597294;0.11511873865597294;0.0;0.042064647228987374;0.042064647228987374;0.21066859409381297;0.042064647228987374;0.0;0.0;0.036692364793703955;0.0;0.0;0.0;0.0;0.042064647228987374;0.0;0.042064647228987374;0.042064647228987374;0.042064647228987374;0.0;0.042064647228987374;0.0;0.0;0.28985679281760435;0.11511873865597294;0.0;0.0;0.042064647228987374;0.042064647228987374;1.0;0.0;0.036692364793703955;0.042064647228987374
GO:0030199;0.0;0.0;0.01468324974140624;0.01468324974140624;0.0;0.0;0.0;0.2332416913641672;0.01468324974140624;0.0;0.0;0.0;0.01468324974140624;0.01468324974140624;0.0;0.0;0.0;0.0;0.0;0.0;0.01468324974140624;0.0;0.0;0.0;0.0;0.01468324974140624;0.0;0.0;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.0;0.0;0.0;0.01468324974140624;0.01468324974140624;0.0;0.0;0.0;0.0;0.0;0.01468324974140624;0.01468324974140624;0.0;0.0;0.0;0.0;0.01468324974140624;0.0;0.0;0.0;0.0;0.0;0.0;0.01468324974140624;0.12408495164008174;0.0;0.0;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.0;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.0;0.0;0.01468324974140624;0.0;0.01468324974140624;0.0;0.01468324974140624;0.0;0.0;0.0;0.12408495164008174;0.0;0.01468324974140624;0.0;0.0;0.0;0.01468324974140624;0.01468324974140624;0.0;0.01468324974140624;0.0;1.0;0.0;0.01468324974140624
GO:0052405;0.036692364793703955;0.0;0.0;0.0;0.036692364793703955;0.036692364793703955;0.17530917548795347;0.0;0.0;0.036692364793703955;0.036692364793703955;0.036692364793703955;0.0;0.036692364793703955;0.036692364793703955;0.2612752758275315;0.17530917548795347;0.036692364793703955;0.036692364793703955;0.036692364793703955;0.036692364793703955;0.17530917548795347;0.17530917548795347;0.0;0.036692364793703955;0.0;0.036692364793703955;0.036692364793703955;0.0;0.0;0.0;0.036692364793703955;0.036692364793703955;0.0;0.0;0.0;0.036692364793703955;0.036692364793703955;0.036692364793703955;0.036692364793703955;0.0;0.0;0.0;0.036692364793703955;0.17530917548795347;0.036692364793703955;0.036692364793703955;0.036692364793703955;0.036692364793703955;0.036692364793703955;0.036692364793703955;0.0;0.036692364793703955;0.0;0.0;0.0;0.036692364793703955;0.036692364793703955;0.0;0.036692364793703955;0.036692364793703955;0.036692364793703955;0.036692364793703955;0.0;0.0;0.2828001955049257;0.2612752758275315;0.0;0.0;0.0;0.036692364793703955;0.0;0.036692364793703955;0.036692364793703955;0.036692364793703955;0.0;0.036692364793703955;0.0;0.5730432817773536;0.036692364793703955;0.036692364793703955;0.0;0.0;0.036692364793703955;0.036692364793703955;0.036692364793703955;0.0;1.0;0.036692364793703955
GO:0035722;0.047799631016701725;0.0;0.01468324974140624;0.01468324974140624;0.047799631016701725;0.042064647228987374;0.047799631016701725;0.01468324974140624;0.01468324974140624;0.047799631016701725;0.042064647228987374;0.047799631016701725;0.01468324974140624;0.338483172736548;0.042064647228987374;0.0;0.047799631016701725;0.042064647228987374;0.047799631016701725;0.042064647228987374;0.12659489728285286;0.047799631016701725;0.036692364793703955;0.0;0.047799631016701725;0.01468324974140624;0.047799631016701725;0.036692364793703955;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.047799631016701725;0.047799631016701725;0.0;0.01468324974140624;0.01468324974140624;0.047799631016701725;0.047799631016701725;0.042064647228987374;0.047799631016701725;0.0;0.01468324974140624;0.01468324974140624;0.047799631016701725;0.036692364793703955;0.047799631016701725;0.047799631016701725;0.2052608479739753;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.0;0.047799631016701725;0.0;0.01468324974140624;0.01468324974140624;0.047799631016701725;0.047799631016701725;0.01468324974140624;0.338483172736548;0.12659489728285286;0.047799631016701725;0.12659489728285286;0.01468324974140624;0.01468324974140624;0.036692364793703955;0.0;0.01468324974140624;0.0;0.01468324974140624;0.047799631016701725;0.01468324974140624;0.042064647228987374;0.047799631016701725;0.047799631016701725;0.01468324974140624;0.047799631016701725;0.01468324974140624;0.0;0.047799631016701725;0.047799631016701725;0.01468324974140624;0.01468324974140624;0.047799631016701725;0.042064647228987374;0.042064647228987374;0.01468324974140624;0.036692364793703955;1.0
