;GO:2000481;GO:0014068;GO:0034112;GO:0051928;GO:0032570;GO:1900134;GO:0042531;GO:0071380;GO:2000518;GO:0050796;GO:0000186;GO:0032967;GO:0048247;GO:0045892;GO:0048246;GO:0045893;GO:0048245;GO:0051482;GO:0032729;GO:0033137;GO:0010536;GO:2000110;GO:2000513;GO:0032689;GO:0050679;GO:0032720;GO:0086004;GO:0051260;GO:1904504;GO:1903779;GO:0099553;GO:0048016;GO:0030814;GO:0071880;GO:0002407;GO:0010820;GO:0050727;GO:0031584;GO:2000484;GO:0071407;GO:0045948;GO:0035264;GO:0043922;GO:0035782;GO:0040015;GO:0010880;GO:0035025;GO:0008285;GO:0008284;GO:0043123;GO:0045664;GO:0045944;GO:0045822;GO:0043524;GO:0048661;GO:0000165;GO:0043491;GO:0032703;GO:0046085;GO:0070100;GO:2000778;GO:0051262;GO:2000538;GO:0006816;GO:0010759;GO:0071799;GO:0033634;GO:0050852;GO:2000412;GO:0016579;GO:1901098;GO:0044344;GO:1904646;GO:0008333;GO:0051281;GO:0043410;GO:1901898;GO:0030238;GO:0071663;GO:0097755;GO:0030593;GO:0032496;GO:0007171;GO:0030194;GO:0061098;GO:0051291;GO:0006887;GO:0003376;GO:0043547;GO:0002676;GO:0010739;GO:0050873;GO:2000558;GO:0031398;GO:2000556;GO:0060291;GO:0006919;GO:0051209;GO:0030501;GO:2000553;GO:0060155;GO:0007186;GO:0090026;GO:0090023;GO:0043433;GO:0042102;GO:0007189;GO:0061885;GO:0006898;GO:0060314;GO:0045217;GO:0046427;GO:2000969;GO:0071560;GO:0002689;GO:0070233;GO:0002725;GO:0031663;GO:2000566;GO:0070234;GO:0010469;GO:0001916;GO:2000562;GO:2000563;GO:0032754;GO:0030335;GO:0042119;GO:0045907;GO:0009615;GO:1901844;GO:0045744;GO:0045986;GO:0045987;GO:0002025;GO:0002300;GO:0003105;GO:0071872;GO:0071353;GO:0071356;GO:0014911;GO:0045070;GO:0045071;GO:0032743;GO:0071636;GO:0086024;GO:0006198;GO:0007166;GO:0007200;GO:0002032;GO:0007205;GO:0061028;GO:0006874;GO:0007204;GO:0070493;GO:0031649;GO:0045089;GO:2000503;GO:0071222;GO:0002305;GO:0002548;GO:0048873;GO:0070098;GO:0070374;GO:0071347;GO:0002826;GO:0071346;GO:0032733
GO:0000186;0.7272727272727273;0.6;0.21428571428571427;0.21428571428571427;0.0;0.0;0.6153846153846154;0.0;0.15789473684210525;0.25;1.0;0.2857142857142857;0.0;0.26666666666666666;0.0;0.35714285714285715;0.0;0.1;0.21428571428571427;0.5384615384615384;0.7;0.17647058823529413;0.2;0.07142857142857142;0.3076923076923077;0.06666666666666667;0.21428571428571427;0.0;0.3125;0.3;0.21428571428571427;0.0;0.4;0.0;0.0;0.2857142857142857;0.2727272727272727;0.3076923076923077;0.26666666666666666;0.0;0.46153846153846156;0.0;0.0;0.0;0.07692307692307693;0.21428571428571427;0.5;0.23076923076923078;0.3333333333333333;0.6;0.0;0.3333333333333333;0.07142857142857142;0.2;0.3076923076923077;0.0;0.0;0.07142857142857142;0.0;0.3333333333333333;0.26666666666666666;0.0;0.2857142857142857;0.0;0.3076923076923077;0.0;0.21428571428571427;0.0;0.1875;0.0;0.2857142857142857;0.0;0.0;0.0;0.3076923076923077;0.7777777777777778;0.07142857142857142;0.0;0.2;0.0;0.0;0.0;0.8;0.3333333333333333;0.7;0.0;0.0;0.0;0.36363636363636365;0.25;0.6;0.0;0.26666666666666666;0.5384615384615384;0.2857142857142857;0.36363636363636365;0.26666666666666666;0.0;0.21428571428571427;0.3333333333333333;0.0;0.23076923076923078;0.3076923076923077;0.2857142857142857;0.18181818181818182;0.25;0.0;0.45454545454545453;0.0;0.45454545454545453;0.0;0.5454545454545454;0.45454545454545453;0.0;0.23076923076923078;0.16666666666666666;0.23076923076923078;0.0;0.2222222222222222;0.23529411764705882;0.4;0.2857142857142857;0.15789473684210525;0.2222222222222222;0.21428571428571427;0.2857142857142857;0.0;0.0;0.0;0.2727272727272727;0.36363636363636365;0.07142857142857142;0.21428571428571427;0.1;0.0;0.1;0.0;0.0;0.0;0.26666666666666666;0.2;0.06666666666666667;0.21428571428571427;0.21428571428571427;0.25;0.0;0.23076923076923078;0.0;0.3076923076923077;0.0;0.0;0.058823529411764705;0.05263157894736842;0.0;0.07142857142857142;0.36363636363636365;0.2857142857142857;0.0;0.0;0.0;0.1;0.0;0.7;0.0;0.21428571428571427;0.0;0.21428571428571427
GO:0032967;0.2857142857142857;0.3;0.3333333333333333;0.3333333333333333;0.0;0.0;0.3076923076923077;0.0;0.14285714285714285;0.09090909090909091;0.2857142857142857;1.0;0.0;0.4;0.0;0.4444444444444444;0.0;0.14285714285714285;0.3333333333333333;0.25;0.3076923076923077;0.15384615384615385;0.3;0.2;0.3333333333333333;0.18181818181818182;0.2;0.0;0.36363636363636365;0.25;0.16666666666666666;0.0;0.3;0.0;0.0;0.2727272727272727;0.2222222222222222;0.07692307692307693;0.3;0.0;0.5555555555555556;0.0;0.0;0.0;0.2222222222222222;0.2;0.25;0.2222222222222222;0.375;0.3;0.0;0.4;0.2;0.18181818181818182;0.3333333333333333;0.0;0.0;0.2;0.0;0.18181818181818182;0.3;0.0;0.2727272727272727;0.0;0.3;0.0;0.3333333333333333;0.0;0.2727272727272727;0.0;0.36363636363636365;0.0;0.0;0.0;0.2;0.3;0.2;0.0;0.3;0.0;0.0;0.0;0.2857142857142857;0.375;0.3076923076923077;0.0;0.0;0.0;0.09090909090909091;0.2;0.3;0.0;0.2727272727272727;0.36363636363636365;0.25;0.3333333333333333;0.25;0.0;0.3333333333333333;0.3;0.0;0.0;0.3;0.3;0.25;0.2727272727272727;0.0;0.3;0.0;0.18181818181818182;0.0;0.2727272727272727;0.3;0.0;0.2;0.14285714285714285;0.18181818181818182;0.0;0.23076923076923078;0.23076923076923078;0.125;0.3333333333333333;0.14285714285714285;0.23076923076923078;0.3333333333333333;0.3333333333333333;0.0;0.3333333333333333;0.0;0.2;0.2;0.2;0.3333333333333333;0.14285714285714285;0.0;0.14285714285714285;0.0;0.0;0.0;0.3;0.3;0.18181818181818182;0.3333333333333333;0.3333333333333333;0.42857142857142855;0.0;0.0;0.0;0.09090909090909091;0.0;0.0;0.07142857142857142;0.0625;0.0;0.09090909090909091;0.3333333333333333;0.2727272727272727;0.0;0.0;0.0;0.14285714285714285;0.0;0.3333333333333333;0.0;0.16666666666666666;0.0;0.3333333333333333
GO:0048247;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.14285714285714285;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.16666666666666666;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.14285714285714285;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.25;0.0;0.0;0.0;0.0;0.16666666666666666;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.16666666666666666;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.14285714285714285;0.14285714285714285;0.14285714285714285;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.125;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.14285714285714285;0.0;0.0;0.0
GO:0045892;0.26666666666666666;0.23076923076923078;0.18181818181818182;0.18181818181818182;0.0;0.3;0.2857142857142857;0.0;0.26666666666666666;0.2727272727272727;0.26666666666666666;0.4;0.0;1.0;0.0;0.75;0.0;0.125;0.18181818181818182;0.4166666666666667;0.2857142857142857;0.3076923076923077;0.16666666666666666;0.3;0.2727272727272727;0.2727272727272727;0.2727272727272727;0.0;0.3076923076923077;0.2222222222222222;0.21428571428571427;0.0;0.38461538461538464;0.0;0.0;0.15384615384615385;0.2;0.07142857142857142;0.23076923076923078;0.0;0.5454545454545454;0.0;0.46153846153846156;0.0;0.3333333333333333;0.2727272727272727;0.2;0.4444444444444444;0.3;0.23076923076923078;0.0;0.6666666666666666;0.3;0.36363636363636365;0.2727272727272727;0.2727272727272727;0.2727272727272727;0.3;0.0;0.2727272727272727;0.23076923076923078;0.0;0.15384615384615385;0.0;0.18181818181818182;0.0;0.18181818181818182;0.0;0.15384615384615385;0.0;0.25;0.0;0.0;0.0;0.2727272727272727;0.3076923076923077;0.3;0.0;0.18181818181818182;0.0;0.0;0.0;0.3333333333333333;0.2;0.2857142857142857;0.0;0.0;0.2727272727272727;0.08333333333333333;0.18181818181818182;0.23076923076923078;0.0;0.15384615384615385;0.3076923076923077;0.14285714285714285;0.25;0.21428571428571427;0.4;0.18181818181818182;0.16666666666666666;0.0;0.3;0.16666666666666666;0.16666666666666666;0.6666666666666666;0.21428571428571427;0.0;0.23076923076923078;0.0;0.23076923076923078;0.0;0.21428571428571427;0.23076923076923078;0.0;0.3;0.2857142857142857;0.2727272727272727;0.2727272727272727;0.1875;0.2;0.2727272727272727;0.18181818181818182;0.21428571428571427;0.1875;0.18181818181818182;0.25;0.0;0.0;0.0;0.2727272727272727;0.3;0.3;0.18181818181818182;0.125;0.0;0.3333333333333333;0.0;0.0;0.0;0.23076923076923078;0.16666666666666666;0.2727272727272727;0.18181818181818182;0.18181818181818182;0.25;0.0;0.3;0.2727272727272727;0.25;0.2727272727272727;0.0;0.06666666666666667;0.058823529411764705;0.2727272727272727;0.08333333333333333;0.18181818181818182;0.15384615384615385;0.0;0.0;0.0;0.125;0.0;0.2857142857142857;0.0;0.25;0.0;0.18181818181818182
GO:0048246;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.14285714285714285;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.16666666666666666;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.14285714285714285;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.25;0.0;0.0;0.0;0.0;0.16666666666666666;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.16666666666666666;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.14285714285714285;0.14285714285714285;0.14285714285714285;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.125;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.14285714285714285;0.0;0.0;0.0
GO:0045893;0.35714285714285715;0.2727272727272727;0.3;0.3;0.0;0.0;0.38461538461538464;0.0;0.1875;0.2727272727272727;0.35714285714285715;0.4444444444444444;0.0;0.75;0.0;1.0;0.0;0.125;0.3;0.3076923076923077;0.38461538461538464;0.21428571428571427;0.2727272727272727;0.18181818181818182;0.3;0.16666666666666666;0.2727272727272727;0.0;0.3333333333333333;0.2222222222222222;0.21428571428571427;0.0;0.38461538461538464;0.0;0.0;0.25;0.2;0.07142857142857142;0.2727272727272727;0.0;0.6666666666666666;0.0;0.46153846153846156;0.0;0.2;0.2727272727272727;0.23076923076923078;0.3;0.3333333333333333;0.2727272727272727;0.0;0.875;0.18181818181818182;0.25;0.3;0.2727272727272727;0.2727272727272727;0.18181818181818182;0.0;0.23076923076923078;0.2727272727272727;0.0;0.25;0.0;0.2727272727272727;0.0;0.3;0.0;0.25;0.0;0.3333333333333333;0.0;0.0;0.0;0.36363636363636365;0.4166666666666667;0.18181818181818182;0.0;0.2727272727272727;0.0;0.0;0.0;0.3333333333333333;0.3333333333333333;0.38461538461538464;0.0;0.0;0.2727272727272727;0.08333333333333333;0.18181818181818182;0.2727272727272727;0.0;0.25;0.4166666666666667;0.23076923076923078;0.3;0.23076923076923078;0.2727272727272727;0.3;0.2727272727272727;0.0;0.3;0.2727272727272727;0.2727272727272727;0.6666666666666666;0.25;0.0;0.2727272727272727;0.0;0.23076923076923078;0.0;0.25;0.2727272727272727;0.0;0.18181818181818182;0.2;0.16666666666666666;0.2727272727272727;0.21428571428571427;0.21428571428571427;0.2727272727272727;0.3;0.1875;0.21428571428571427;0.3;0.3;0.0;0.3;0.0;0.2727272727272727;0.25;0.18181818181818182;0.3;0.125;0.0;0.125;0.0;0.0;0.0;0.2727272727272727;0.2727272727272727;0.16666666666666666;0.3;0.3;0.375;0.0;0.3;0.2727272727272727;0.21428571428571427;0.2727272727272727;0.0;0.06666666666666667;0.058823529411764705;0.2727272727272727;0.08333333333333333;0.3;0.25;0.0;0.0;0.0;0.125;0.0;0.38461538461538464;0.0;0.15384615384615385;0.0;0.3
GO:0048245;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.14285714285714285;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.16666666666666666;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.14285714285714285;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.25;0.0;0.0;0.0;0.0;0.16666666666666666;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.16666666666666666;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.14285714285714285;0.14285714285714285;0.14285714285714285;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.125;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.14285714285714285;0.0;0.0;0.0
GO:0051482;0.1;0.125;0.14285714285714285;0.14285714285714285;0.0;0.0;0.1;0.14285714285714285;0.09090909090909091;0.14285714285714285;0.1;0.14285714285714285;0.0;0.125;0.0;0.125;0.0;1.0;0.14285714285714285;0.1;0.1;0.1;0.125;0.14285714285714285;0.14285714285714285;0.125;0.14285714285714285;0.0;0.1;0.2;0.1111111111111111;0.0;0.125;0.0;0.0;0.1111111111111111;0.16666666666666666;0.1111111111111111;0.125;0.16666666666666666;0.1111111111111111;0.0;0.0;0.0;0.16666666666666666;0.16666666666666666;0.1;0.16666666666666666;0.16666666666666666;0.125;0.0;0.1111111111111111;0.14285714285714285;0.125;0.14285714285714285;0.0;0.0;0.14285714285714285;0.2;0.125;0.125;0.0;0.1111111111111111;0.0;0.14285714285714285;0.0;0.14285714285714285;0.0;0.1111111111111111;0.0;0.125;0.0;0.14285714285714285;0.0;0.75;0.125;0.14285714285714285;0.0;0.14285714285714285;0.0;0.0;0.0;0.3333333333333333;0.16666666666666666;0.1111111111111111;0.0;0.25;0.0;0.14285714285714285;0.14285714285714285;0.125;0.16666666666666666;0.1111111111111111;0.1;0.1;0.14285714285714285;0.1;0.0;0.14285714285714285;0.125;0.0;0.0;0.125;0.125;0.2;0.1111111111111111;0.0;0.125;0.0;0.125;0.16666666666666666;0.1111111111111111;0.16666666666666666;0.0;0.14285714285714285;0.09090909090909091;0.125;0.0;0.09090909090909091;0.09090909090909091;0.25;0.14285714285714285;0.09090909090909091;0.09090909090909091;0.14285714285714285;0.14285714285714285;0.0;0.0;0.0;0.14285714285714285;0.14285714285714285;0.14285714285714285;0.14285714285714285;0.3333333333333333;0.0;0.3333333333333333;0.14285714285714285;0.14285714285714285;0.14285714285714285;0.125;0.125;0.125;0.14285714285714285;0.14285714285714285;0.3333333333333333;0.0;0.0;0.0;0.14285714285714285;0.0;0.0;0.7;0.9;0.0;0.0;0.14285714285714285;0.1111111111111111;0.0;0.0;0.0;0.3333333333333333;0.0;0.1111111111111111;0.14285714285714285;0.1111111111111111;0.0;0.14285714285714285
GO:0032729;0.2;0.3;0.3333333333333333;0.3333333333333333;0.0;0.3333333333333333;0.25;0.0;0.14285714285714285;0.09090909090909091;0.21428571428571427;0.3333333333333333;0.0;0.18181818181818182;0.0;0.3;0.0;0.14285714285714285;1.0;0.15384615384615385;0.25;0.15384615384615385;0.3;0.7142857142857143;0.3333333333333333;0.4444444444444444;0.2727272727272727;0.0;0.25;0.25;0.16666666666666666;0.0;0.18181818181818182;0.0;0.0;0.2727272727272727;0.2222222222222222;0.07692307692307693;0.625;0.0;0.2727272727272727;0.0;0.0;0.0;0.375;0.2;0.25;0.2222222222222222;0.375;0.3;0.0;0.2727272727272727;0.3333333333333333;0.18181818181818182;0.3333333333333333;0.0;0.0;0.5;0.0;0.18181818181818182;0.625;0.0;0.2727272727272727;0.0;0.3;0.0;0.3333333333333333;0.0;0.2727272727272727;0.0;0.3;0.0;0.0;0.0;0.2;0.3;0.3333333333333333;0.0;0.5;0.0;0.0;0.0;0.2857142857142857;0.5;0.21428571428571427;0.0;0.0;0.0;0.09090909090909091;0.2;0.3;0.0;0.2727272727272727;0.25;0.5555555555555556;0.3333333333333333;0.25;0.0;0.5;0.5555555555555556;0.0;0.0;0.3;0.3;0.25;0.2727272727272727;0.0;0.4444444444444444;0.0;0.18181818181818182;0.0;0.2727272727272727;0.3;0.0;0.2;0.14285714285714285;0.4444444444444444;0.0;0.23076923076923078;0.23076923076923078;0.125;0.3333333333333333;0.14285714285714285;0.23076923076923078;0.7142857142857143;0.3333333333333333;0.0;0.5;0.0;0.2727272727272727;0.2;0.3333333333333333;0.5;0.14285714285714285;0.0;0.375;0.0;0.0;0.0;0.3;0.3;0.18181818181818182;0.7142857142857143;0.7142857142857143;0.5714285714285714;0.0;0.0;0.0;0.09090909090909091;0.0;0.0;0.07142857142857142;0.0625;0.0;0.09090909090909091;0.3333333333333333;0.2727272727272727;0.0;0.0;0.0;0.14285714285714285;0.0;0.2727272727272727;0.0;0.16666666666666666;0.0;0.7142857142857143
GO:0033137;0.5384615384615384;0.21428571428571427;0.15384615384615385;0.15384615384615385;0.0;0.3333333333333333;0.5833333333333334;0.0;0.25;0.25;0.5384615384615384;0.25;0.0;0.4166666666666667;0.0;0.3076923076923077;0.0;0.1;0.15384615384615385;1.0;0.5833333333333334;0.2857142857142857;0.14285714285714285;0.25;0.25;0.23076923076923078;0.25;0.0;0.2857142857142857;0.18181818181818182;0.2;0.23076923076923078;0.46153846153846156;0.23076923076923078;0.0;0.13333333333333333;0.16666666666666666;0.0625;0.21428571428571427;0.0;0.4166666666666667;0.0;0.23076923076923078;0.0;0.2727272727272727;0.25;0.1875;0.4;0.2727272727272727;0.21428571428571427;0.23076923076923078;0.2857142857142857;0.25;0.3333333333333333;0.25;0.25;0.25;0.25;0.0;0.3076923076923077;0.21428571428571427;0.0;0.13333333333333333;0.0;0.15384615384615385;0.0;0.15384615384615385;0.0;0.13333333333333333;0.0;0.23076923076923078;0.0;0.0;0.0;0.25;0.6363636363636364;0.25;0.0;0.15384615384615385;0.0;0.0;0.0;0.5384615384615384;0.16666666666666666;0.5833333333333334;0.0;0.0;0.25;0.07142857142857142;0.15384615384615385;0.21428571428571427;0.0;0.13333333333333333;0.5;0.125;0.23076923076923078;0.3125;0.36363636363636365;0.15384615384615385;0.14285714285714285;0.0;0.2727272727272727;0.14285714285714285;0.14285714285714285;0.3;0.2;0.0;0.21428571428571427;0.0;0.21428571428571427;0.0;0.2;0.21428571428571427;0.0;0.25;0.26666666666666666;0.23076923076923078;0.25;0.17647058823529413;0.1875;0.25;0.15384615384615385;0.25;0.17647058823529413;0.15384615384615385;0.23076923076923078;0.0;0.0;0.0;0.25;0.3333333333333333;0.25;0.15384615384615385;0.1;0.0;0.2727272727272727;0.0;0.0;0.0;0.21428571428571427;0.14285714285714285;0.23076923076923078;0.15384615384615385;0.15384615384615385;0.2;0.0;0.2727272727272727;0.25;0.2857142857142857;0.25;0.0;0.058823529411764705;0.05263157894736842;0.25;0.07142857142857142;0.15384615384615385;0.13333333333333333;0.0;0.0;0.0;0.1;0.23076923076923078;0.5833333333333334;0.0;0.21428571428571427;0.0;0.15384615384615385
GO:0010536;0.7;0.6;0.25;0.25;0.0;0.0;0.8181818181818182;0.0;0.16666666666666666;0.25;0.7;0.3076923076923077;0.0;0.2857142857142857;0.0;0.38461538461538464;0.0;0.1;0.25;0.5833333333333334;1.0;0.1875;0.23076923076923078;0.15384615384615385;0.3333333333333333;0.14285714285714285;0.23076923076923078;0.0;0.3333333333333333;0.3;0.21428571428571427;0.0;0.42857142857142855;0.0;0.0;0.2857142857142857;0.2727272727272727;0.3333333333333333;0.23076923076923078;0.0;0.5;0.0;0.0;0.0;0.16666666666666666;0.23076923076923078;0.5;0.25;0.36363636363636365;0.6;0.0;0.35714285714285715;0.15384615384615385;0.21428571428571427;0.3333333333333333;0.23076923076923078;0.23076923076923078;0.15384615384615385;0.0;0.3333333333333333;0.23076923076923078;0.0;0.2857142857142857;0.0;0.3076923076923077;0.0;0.25;0.0;0.21428571428571427;0.0;0.3076923076923077;0.0;0.0;0.0;0.3333333333333333;0.7272727272727273;0.15384615384615385;0.0;0.23076923076923078;0.0;0.0;0.0;0.7;0.2727272727272727;0.7777777777777778;0.0;0.0;0.23076923076923078;0.4;0.25;0.6;0.0;0.21428571428571427;0.5833333333333334;0.2857142857142857;0.36363636363636365;0.2857142857142857;0.23076923076923078;0.25;0.3333333333333333;0.0;0.25;0.3076923076923077;0.23076923076923078;0.2;0.21428571428571427;0.0;0.45454545454545453;0.0;0.45454545454545453;0.0;0.8888888888888888;0.45454545454545453;0.0;0.23076923076923078;0.17647058823529413;0.23076923076923078;0.23076923076923078;0.1875;0.25;0.4;0.25;0.16666666666666666;0.1875;0.25;0.25;0.0;0.25;0.0;0.2727272727272727;0.36363636363636365;0.15384615384615385;0.25;0.1;0.0;0.1;0.0;0.0;0.0;0.23076923076923078;0.23076923076923078;0.14285714285714285;0.25;0.25;0.3;0.0;0.25;0.23076923076923078;0.3076923076923077;0.23076923076923078;0.0;0.058823529411764705;0.05263157894736842;0.23076923076923078;0.07142857142857142;0.36363636363636365;0.2857142857142857;0.0;0.0;0.0;0.1;0.0;0.6666666666666666;0.0;0.21428571428571427;0.0;0.25
GO:2000110;0.17647058823529413;0.21428571428571427;0.15384615384615385;0.15384615384615385;0.0;0.3333333333333333;0.1875;0.0;0.25;0.25;0.17647058823529413;0.15384615384615385;0.0;0.3076923076923077;0.0;0.21428571428571427;0.0;0.1;0.15384615384615385;0.2857142857142857;0.1875;1.0;0.14285714285714285;0.25;0.25;0.23076923076923078;0.25;0.0;0.2;0.18181818181818182;0.2;0.0;0.21428571428571427;0.0;0.0;0.13333333333333333;0.16666666666666666;0.0625;0.21428571428571427;0.0;0.21428571428571427;0.0;0.0;0.0;0.2727272727272727;0.25;0.1875;0.4;0.2727272727272727;0.21428571428571427;0.0;0.2;0.25;0.7;0.25;0.25;0.25;0.25;0.0;0.3076923076923077;0.21428571428571427;0.0;0.13333333333333333;0.0;0.15384615384615385;0.0;0.15384615384615385;0.0;0.13333333333333333;0.0;0.23076923076923078;0.0;0.0;0.0;0.25;0.21428571428571427;0.25;0.0;0.15384615384615385;0.0;0.0;0.0;0.3;0.16666666666666666;0.17647058823529413;0.0;0.0;0.25;0.07142857142857142;0.15384615384615385;0.21428571428571427;0.0;0.13333333333333333;0.2;0.125;0.23076923076923078;0.5;0.36363636363636365;0.15384615384615385;0.14285714285714285;0.0;0.2727272727272727;0.14285714285714285;0.14285714285714285;0.3;0.2;0.0;0.21428571428571427;0.0;0.21428571428571427;0.0;0.2;0.21428571428571427;0.0;0.25;0.7272727272727273;0.23076923076923078;0.25;0.17647058823529413;0.5833333333333334;0.25;0.15384615384615385;0.25;0.17647058823529413;0.15384615384615385;0.23076923076923078;0.0;0.0;0.0;0.25;0.3333333333333333;0.25;0.15384615384615385;0.1;0.0;0.2727272727272727;0.0;0.0;0.0;0.21428571428571427;0.14285714285714285;0.23076923076923078;0.15384615384615385;0.15384615384615385;0.2;0.0;0.2727272727272727;0.25;0.2857142857142857;0.25;0.0;0.058823529411764705;0.05263157894736842;0.25;0.07142857142857142;0.15384615384615385;0.13333333333333333;0.0;0.0;0.0;0.1;0.0;0.2;0.0;0.21428571428571427;0.0;0.15384615384615385
GO:2000513;0.1875;0.2727272727272727;0.3;0.3;0.0;0.0;0.23076923076923078;0.0;0.21428571428571427;0.08333333333333333;0.2;0.3;0.0;0.16666666666666666;0.0;0.2727272727272727;0.0;0.125;0.3;0.14285714285714285;0.23076923076923078;0.14285714285714285;1.0;0.18181818181818182;0.3;0.16666666666666666;0.18181818181818182;0.0;0.23076923076923078;0.2222222222222222;0.15384615384615385;0.0;0.16666666666666666;0.0;0.0;0.36363636363636365;0.2;0.07142857142857142;0.2727272727272727;0.0;0.25;0.0;0.0;0.0;0.2;0.18181818181818182;0.23076923076923078;0.2;0.3333333333333333;0.2727272727272727;0.0;0.25;0.18181818181818182;0.16666666666666666;0.3;0.0;0.0;0.18181818181818182;0.0;0.16666666666666666;0.2727272727272727;0.0;0.36363636363636365;0.0;0.4;0.0;0.3;0.0;0.36363636363636365;0.0;0.2727272727272727;0.0;0.0;0.0;0.18181818181818182;0.2727272727272727;0.18181818181818182;0.0;0.75;0.0;0.0;0.0;0.25;0.3333333333333333;0.2;0.0;0.0;0.0;0.08333333333333333;0.18181818181818182;0.2727272727272727;0.0;0.6666666666666666;0.23076923076923078;0.6;0.3;0.23076923076923078;0.0;0.3;0.6;0.0;0.0;0.4;0.4;0.2222222222222222;0.36363636363636365;0.0;0.2727272727272727;0.0;0.16666666666666666;0.0;0.25;0.2727272727272727;0.0;0.3;0.13333333333333333;0.5;0.0;0.3076923076923077;0.21428571428571427;0.1111111111111111;0.45454545454545453;0.21428571428571427;0.3076923076923077;0.3;0.3;0.0;0.3;0.0;0.18181818181818182;0.18181818181818182;0.18181818181818182;0.3;0.125;0.0;0.125;0.0;0.0;0.0;0.2727272727272727;0.2727272727272727;0.16666666666666666;0.3;0.3;0.375;0.0;0.0;0.0;0.08333333333333333;0.0;0.0;0.06666666666666667;0.058823529411764705;0.0;0.08333333333333333;0.4444444444444444;0.36363636363636365;0.0;0.0;0.0;0.125;0.0;0.25;0.0;0.25;0.0;0.3
