;GO:0014068;GO:0021955;GO:0022408;GO:0007097;GO:0045765;GO:0022009;GO:0045766;GO:0001300;GO:0032966;GO:0046580;GO:0032967;GO:0031639;GO:0001947;GO:2001046;GO:0035556;GO:0033490;GO:0007264;GO:1900024;GO:0007265;GO:0000226;GO:0046621;GO:0009725;GO:0003222;GO:0048010;GO:0051893;GO:0001954;GO:0030539;GO:0045022;GO:0048013;GO:0033489;GO:0070278;GO:2001212;GO:0051897;GO:0008285;GO:0008284;GO:0003273;GO:0038096;GO:0045944;GO:0001890;GO:0045667;GO:0000165;GO:0007229;GO:0001765;GO:2000811;GO:0032147;GO:0038007;GO:0071559;GO:0038083;GO:0043534;GO:0097084;GO:0030513;GO:0071260;GO:0031960;GO:0034394;GO:0007050;GO:0007172;GO:1905065;GO:0003093;GO:0007173;GO:0007179;GO:0043542;GO:0006886;GO:0043547;GO:0043154;GO:0030509;GO:0010613;GO:0031953;GO:0051964;GO:0042987;GO:0060396;GO:0010594;GO:0043552;GO:0010629;GO:0006888;GO:0045860;GO:0010507;GO:0001913;GO:0018105;GO:0017015;GO:0072659;GO:0010862;GO:0030336;GO:0030335;GO:0008360;GO:2000060;GO:0045345;GO:0001570;GO:0003198;GO:1905007;GO:0045348;GO:0000122;GO:0050771;GO:0001569;GO:0016310;GO:0060333;GO:0032060;GO:0006351;GO:0001578;GO:0045087;GO:0030036
GO:0060396;0.4;0.8;0.48300749985576874;0.0;0.48300749985576874;0.8;0.43852901558847923;0.6000000000000001;0.43852901558847923;0.3660149997115376;0.43852901558847923;0.0;0.0;0.43852901558847923;0.8;0.0;0.8;0.48300749985576874;0.8;0.6830074998557688;0.48300749985576874;0.0;0.0;0.8;0.43852901558847923;0.43852901558847923;0.0;0.0;0.8;0.0;0.8;0.48300749985576874;0.4;0.48300749985576874;0.48300749985576874;0.8;0.8;0.3660149997115376;0.0;0.48300749985576874;0.8;0.8;0.8;0.3660149997115376;0.3660149997115376;0.8;0.0;0.4;0.8;0.8;0.4;0.5356143810225276;0.0;0.0;0.8;0.8;0.43852901558847923;0.8;0.8;0.8;0.8;0.0;0.43852901558847923;0.3660149997115376;0.8;0.43852901558847923;0.3356143810225276;0.8;0.0;1.0;0.48300749985576874;0.4;0.43852901558847923;0.0;0.4;0.4;0.0;0.43852901558847923;0.43852901558847923;0.0;0.4;0.43852901558847923;0.43852901558847923;0.6000000000000001;0.3356143810225276;0.4;0.8;0.8;0.43852901558847923;0.4;0.3660149997115376;0.8;0.0;0.5356143810225276;0.8;0.8;0.8;0.6000000000000001;0.0;0.6830074998557688
GO:0010594;0.4;0.0;0.48300749985576874;0.0;0.5356143810225276;0.0;0.5356143810225276;0.0;0.43852901558847923;0.3660149997115376;0.43852901558847923;0.0;0.0;0.43852901558847923;0.48300749985576874;0.0;0.48300749985576874;0.48300749985576874;0.48300749985576874;0.0;0.6000000000000001;0.0;0.0;0.48300749985576874;0.43852901558847923;0.43852901558847923;0.0;0.0;0.48300749985576874;0.0;0.0;0.5356143810225276;0.4;0.48300749985576874;0.48300749985576874;0.0;0.48300749985576874;0.3660149997115376;0.0;0.6000000000000001;0.48300749985576874;0.48300749985576874;0.0;0.3660149997115376;0.3081136762725405;0.48300749985576874;0.0;0.0;0.0;0.0;0.4;0.0;0.0;0.0;0.48300749985576874;0.48300749985576874;0.5356143810225276;0.5356143810225276;0.48300749985576874;0.48300749985576874;0.0;0.0;0.3660149997115376;0.3660149997115376;0.48300749985576874;0.5356143810225276;0.3356143810225276;0.5356143810225276;0.0;0.48300749985576874;1.0;0.4;0.43852901558847923;0.0;0.3356143810225276;0.4;0.0;0.0;0.43852901558847923;0.0;0.4;0.6830074998557688;0.6830074998557688;0.48300749985576874;0.3356143810225276;0.4;0.0;0.0;0.5356143810225276;0.4;0.3660149997115376;0.48300749985576874;0.0;0.0;0.48300749985576874;0.0;0.0;0.0;0.0;0.0
GO:0043552;0.4;0.0;0.4;0.0;0.4;0.0;0.43852901558847923;0.0;0.43852901558847923;0.3081136762725405;0.5356143810225276;0.0;0.0;0.43852901558847923;0.4;0.0;0.4;0.4;0.4;0.0;0.4;0.0;0.0;0.4;0.3660149997115376;0.43852901558847923;0.0;0.0;0.4;0.0;0.0;0.4;0.4;0.4;0.48300749985576874;0.0;0.4;0.43852901558847923;0.0;0.4;0.4;0.4;0.0;0.3081136762725405;0.6000000000000001;0.4;0.0;0.0;0.0;0.0;0.4;0.0;0.0;0.0;0.4;0.4;0.43852901558847923;0.43852901558847923;0.4;0.4;0.0;0.0;0.48300749985576874;0.3081136762725405;0.4;0.43852901558847923;0.43852901558847923;0.43852901558847923;0.0;0.4;0.4;1.0;0.43852901558847923;0.0;0.6830074998557688;0.4;0.0;0.0;0.3660149997115376;0.0;0.5356143810225276;0.3660149997115376;0.43852901558847923;0.4;0.4;0.48300749985576874;0.0;0.0;0.43852901558847923;0.48300749985576874;0.3660149997115376;0.4;0.0;0.0;0.4;0.0;0.0;0.0;0.0;0.0
GO:0010629;0.3660149997115376;0.0;0.48300749985576874;0.0;0.43852901558847923;0.0;0.4;0.0;0.6000000000000001;0.4;0.48300749985576874;0.0;0.0;0.4;0.43852901558847923;0.0;0.43852901558847923;0.43852901558847923;0.43852901558847923;0.0;0.5356143810225276;0.0;0.0;0.43852901558847923;0.4;0.4;0.0;0.0;0.43852901558847923;0.0;0.0;0.43852901558847923;0.3660149997115376;0.5356143810225276;0.43852901558847923;0.0;0.43852901558847923;0.6000000000000001;0.0;0.43852901558847923;0.43852901558847923;0.43852901558847923;0.0;0.4;0.3660149997115376;0.43852901558847923;0.0;0.0;0.0;0.0;0.5356143810225276;0.0;0.0;0.0;0.48300749985576874;0.43852901558847923;0.4;0.48300749985576874;0.43852901558847923;0.43852901558847923;0.0;0.0;0.3356143810225276;0.4;0.6000000000000001;0.4;0.48300749985576874;0.48300749985576874;0.0;0.43852901558847923;0.43852901558847923;0.43852901558847923;1.0;0.0;0.4;0.5356143810225276;0.0;0.0;0.4;0.0;0.4;0.48300749985576874;0.4;0.43852901558847923;0.43852901558847923;0.5356143810225276;0.0;0.0;0.4;0.5356143810225276;0.8;0.43852901558847923;0.0;0.0;0.43852901558847923;0.0;0.0;0.0;0.0;0.0
GO:0006888;0.0;0.0;0.0;0.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.8;0.0;0.0;0.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6000000000000001;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.5356143810225276;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0045860;0.3356143810225276;0.0;0.3356143810225276;0.0;0.3356143810225276;0.0;0.3356143810225276;0.0;0.3356143810225276;0.2599120563717816;0.4;0.0;0.0;0.3660149997115376;0.4;0.0;0.4;0.3356143810225276;0.4;0.0;0.3356143810225276;0.0;0.0;0.4;0.3356143810225276;0.3356143810225276;0.0;0.0;0.4;0.0;0.0;0.3660149997115376;0.3356143810225276;0.3660149997115376;0.43852901558847923;0.0;0.4;0.4;0.0;0.3660149997115376;0.4;0.4;0.0;0.2830074998557688;1.0;0.4;0.0;0.0;0.0;0.0;0.3356143810225276;0.0;0.0;0.0;0.4;0.4;0.3356143810225276;0.43852901558847923;0.4;0.4;0.0;0.0;0.5356143810225276;0.3356143810225276;0.4;0.3356143810225276;0.6000000000000001;0.43852901558847923;0.0;0.4;0.3356143810225276;0.6830074998557688;0.4;0.0;1.0;0.3660149997115376;0.0;0.0;0.3356143810225276;0.0;0.8;0.3081136762725405;0.3660149997115376;0.4;0.48300749985576874;0.43852901558847923;0.0;0.0;0.3660149997115376;0.43852901558847923;0.3356143810225276;0.4;0.0;0.0;0.4;0.0;0.0;0.0;0.0;0.0
GO:0010507;0.3660149997115376;0.0;0.5356143810225276;0.0;0.4;0.0;0.3660149997115376;0.0;0.5356143810225276;0.4;0.43852901558847923;0.0;0.0;0.4;0.48300749985576874;0.0;0.43852901558847923;0.4;0.4;0.0;0.48300749985576874;0.0;0.0;0.4;0.43852901558847923;0.3660149997115376;0.0;0.0;0.4;0.0;0.0;0.48300749985576874;0.3660149997115376;0.6000000000000001;0.48300749985576874;0.0;0.4;0.4;0.0;0.48300749985576874;0.43852901558847923;0.43852901558847923;0.0;0.43852901558847923;0.3356143810225276;0.43852901558847923;0.0;0.0;0.0;0.0;0.3660149997115376;0.0;0.0;0.0;0.5356143810225276;0.43852901558847923;0.3660149997115376;0.43852901558847923;0.4;0.4;0.0;0.0;0.3081136762725405;0.43852901558847923;0.4;0.3660149997115376;0.48300749985576874;0.48300749985576874;0.0;0.4;0.4;0.4;0.5356143810225276;0.0;0.3660149997115376;1.0;0.0;0.0;0.43852901558847923;0.0;0.4;0.48300749985576874;0.4;0.43852901558847923;0.48300749985576874;0.4;0.0;0.0;0.4;0.4;0.48300749985576874;0.48300749985576874;0.0;0.0;0.4;0.0;0.0;0.0;0.0;0.0
GO:0001913;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.48300749985576874;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6000000000000001;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.48300749985576874;0.0;0.0;0.0;0.0;0.43852901558847923;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5356143810225276;0.0
GO:0018105;0.0;0.43852901558847923;0.0;0.0;0.0;0.43852901558847923;0.0;0.3660149997115376;0.0;0.0;0.0;0.48300749985576874;0.0;0.0;0.43852901558847923;0.3081136762725405;0.43852901558847923;0.0;0.43852901558847923;0.4;0.0;0.0;0.0;0.43852901558847923;0.0;0.0;0.0;0.0;0.43852901558847923;0.3081136762725405;0.43852901558847923;0.0;0.0;0.0;0.0;0.4;0.43852901558847923;0.0;0.0;0.0;0.6830074998557688;0.43852901558847923;0.4;0.0;0.0;0.43852901558847923;0.0;0.6830074998557688;0.4;0.43852901558847923;0.0;0.3356143810225276;0.0;0.0;0.43852901558847923;0.4;0.0;0.0;0.43852901558847923;0.43852901558847923;0.4;0.0;0.0;0.0;0.43852901558847923;0.0;0.0;0.0;0.48300749985576874;0.43852901558847923;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4;0.4;0.0;0.0;0.0;0.0;0.0;0.8;0.43852901558847923;0.4;0.48300749985576874;0.3660149997115376;0.0;0.4
GO:0017015;0.5356143810225276;0.0;0.48300749985576874;0.0;0.43852901558847923;0.0;0.4;0.0;0.4;0.48300749985576874;0.4;0.0;0.0;0.6000000000000001;0.5356143810225276;0.0;0.48300749985576874;0.43852901558847923;0.43852901558847923;0.0;0.43852901558847923;0.0;0.0;0.43852901558847923;0.48300749985576874;0.4;0.0;0.0;0.43852901558847923;0.0;0.0;0.5356143810225276;0.5356143810225276;0.5356143810225276;0.5356143810225276;0.0;0.43852901558847923;0.3660149997115376;0.0;0.5356143810225276;0.48300749985576874;0.48300749985576874;0.0;0.4;0.3081136762725405;0.48300749985576874;0.0;0.0;0.0;0.0;0.6830074998557688;0.0;0.0;0.0;0.48300749985576874;0.6830074998557688;0.4;0.48300749985576874;0.43852901558847923;0.43852901558847923;0.0;0.0;0.3356143810225276;0.4;0.43852901558847923;0.48300749985576874;0.3660149997115376;0.48300749985576874;0.0;0.43852901558847923;0.43852901558847923;0.3660149997115376;0.4;0.0;0.3356143810225276;0.43852901558847923;0.0;0.0;1.0;0.0;0.6830074998557688;0.43852901558847923;0.43852901558847923;0.48300749985576874;0.3660149997115376;0.3660149997115376;0.0;0.0;0.43852901558847923;0.3660149997115376;0.3660149997115376;0.43852901558847923;0.0;0.0;0.43852901558847923;0.0;0.0;0.0;0.0;0.0
GO:0072659;0.0;0.0;0.0;0.5356143810225276;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5356143810225276;0.0;0.0;0.43852901558847923;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6830074998557688;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6000000000000001;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5356143810225276;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0010862;0.6000000000000001;0.0;0.4;0.0;0.4;0.0;0.43852901558847923;0.0;0.3660149997115376;0.43852901558847923;0.43852901558847923;0.0;0.0;0.6830074998557688;0.43852901558847923;0.0;0.4;0.4;0.4;0.0;0.4;0.0;0.0;0.4;0.4;0.43852901558847923;0.0;0.0;0.4;0.0;0.0;0.43852901558847923;0.6000000000000001;0.43852901558847923;0.5356143810225276;0.0;0.4;0.4;0.0;0.43852901558847923;0.4;0.4;0.0;0.3356143810225276;0.6830074998557688;0.4;0.0;0.0;0.0;0.0;0.8;0.0;0.0;0.0;0.4;0.6000000000000001;0.43852901558847923;0.43852901558847923;0.4;0.4;0.0;0.0;0.3081136762725405;0.3356143810225276;0.4;0.43852901558847923;0.6000000000000001;0.43852901558847923;0.0;0.4;0.4;0.5356143810225276;0.4;0.0;0.8;0.4;0.0;0.0;0.6830074998557688;0.0;1.0;0.3660149997115376;0.43852901558847923;0.4;0.48300749985576874;0.43852901558847923;0.0;0.0;0.43852901558847923;0.43852901558847923;0.3356143810225276;0.4;0.0;0.0;0.4;0.0;0.0;0.0;0.0;0.0
GO:0030336;0.3660149997115376;0.0;0.5356143810225276;0.0;0.43852901558847923;0.0;0.4;0.0;0.48300749985576874;0.4;0.4;0.0;0.0;0.4;0.48300749985576874;0.0;0.43852901558847923;0.43852901558847923;0.43852901558847923;0.0;0.5356143810225276;0.0;0.0;0.43852901558847923;0.43852901558847923;0.4;0.0;0.0;0.43852901558847923;0.0;0.0;0.48300749985576874;0.3660149997115376;0.6000000000000001;0.48300749985576874;0.0;0.43852901558847923;0.3356143810225276;0.0;0.48300749985576874;0.43852901558847923;0.43852901558847923;0.0;0.43852901558847923;0.2830074998557688;0.43852901558847923;0.0;0.0;0.0;0.0;0.3660149997115376;0.0;0.0;0.0;0.5356143810225276;0.43852901558847923;0.4;0.48300749985576874;0.43852901558847923;0.43852901558847923;0.0;0.0;0.3356143810225276;0.43852901558847923;0.43852901558847923;0.4;0.4;0.48300749985576874;0.0;0.43852901558847923;0.6830074998557688;0.3660149997115376;0.48300749985576874;0.0;0.3081136762725405;0.48300749985576874;0.0;0.0;0.43852901558847923;0.0;0.3660149997115376;1.0;0.8;0.43852901558847923;0.3356143810225276;0.3660149997115376;0.0;0.0;0.4;0.3660149997115376;0.4;0.48300749985576874;0.0;0.0;0.43852901558847923;0.0;0.0;0.0;0.0;0.0
GO:0030335;0.43852901558847923;0.0;0.43852901558847923;0.0;0.43852901558847923;0.0;0.48300749985576874;0.0;0.4;0.3356143810225276;0.48300749985576874;0.0;0.0;0.48300749985576874;0.48300749985576874;0.0;0.43852901558847923;0.43852901558847923;0.43852901558847923;0.0;0.43852901558847923;0.0;0.0;0.43852901558847923;0.43852901558847923;0.48300749985576874;0.0;0.0;0.43852901558847923;0.0;0.0;0.48300749985576874;0.43852901558847923;0.48300749985576874;0.6000000000000001;0.0;0.43852901558847923;0.4;0.0;0.48300749985576874;0.43852901558847923;0.43852901558847923;0.0;0.3660149997115376;0.3356143810225276;0.43852901558847923;0.0;0.0;0.0;0.0;0.43852901558847923;0.0;0.0;0.0;0.43852901558847923;0.43852901558847923;0.48300749985576874;0.48300749985576874;0.43852901558847923;0.43852901558847923;0.0;0.0;0.3356143810225276;0.3660149997115376;0.43852901558847923;0.48300749985576874;0.3356143810225276;0.48300749985576874;0.0;0.43852901558847923;0.6830074998557688;0.43852901558847923;0.4;0.0;0.3660149997115376;0.4;0.0;0.0;0.43852901558847923;0.0;0.43852901558847923;0.8;1.0;0.43852901558847923;0.4;0.43852901558847923;0.0;0.0;0.48300749985576874;0.43852901558847923;0.3356143810225276;0.43852901558847923;0.0;0.0;0.43852901558847923;0.0;0.0;0.0;0.0;0.0
GO:0008360;0.4;0.0;0.48300749985576874;0.0;0.6830074998557688;0.0;0.6000000000000001;0.0;0.43852901558847923;0.3660149997115376;0.43852901558847923;0.0;0.0;0.43852901558847923;0.6000000000000001;0.0;0.6000000000000001;0.6830074998557688;0.6000000000000001;0.0;0.48300749985576874;0.0;0.0;0.6000000000000001;0.6000000000000001;0.43852901558847923;0.0;0.0;0.6000000000000001;0.0;0.0;0.6830074998557688;0.4;0.5356143810225276;0.5356143810225276;0.0;0.6000000000000001;0.3660149997115376;0.0;0.5356143810225276;0.6000000000000001;0.6000000000000001;0.0;0.4;0.3660149997115376;0.6000000000000001;0.0;0.0;0.0;0.0;0.4;0.0;0.0;0.0;0.6000000000000001;0.6000000000000001;0.48300749985576874;0.6830074998557688;0.6000000000000001;0.6000000000000001;0.0;0.0;0.43852901558847923;0.4;0.6000000000000001;0.43852901558847923;0.3660149997115376;0.6830074998557688;0.0;0.6000000000000001;0.48300749985576874;0.4;0.43852901558847923;0.0;0.4;0.43852901558847923;0.0;0.0;0.48300749985576874;0.0;0.4;0.43852901558847923;0.43852901558847923;1.0;0.3660149997115376;0.4;0.0;0.0;0.48300749985576874;0.4;0.3660149997115376;0.6000000000000001;0.0;0.0;0.6000000000000001;0.0;0.0;0.0;0.0;0.0
GO:2000060;0.3660149997115376;0.0;0.3660149997115376;0.0;0.3356143810225276;0.0;0.3660149997115376;0.0;0.3660149997115376;0.2830074998557688;0.43852901558847923;0.0;0.0;0.4;0.4;0.0;0.3660149997115376;0.3356143810225276;0.3356143810225276;0.0;0.3356143810225276;0.0;0.0;0.3356143810225276;0.3660149997115376;0.3660149997115376;0.0;0.0;0.3356143810225276;0.0;0.0;0.4;0.3660149997115376;0.4;0.48300749985576874;0.0;0.3356143810225276;0.4;0.0;0.4;0.3660149997115376;0.3660149997115376;0.0;0.3081136762725405;0.43852901558847923;0.3660149997115376;0.0;0.0;0.0;0.0;0.3660149997115376;0.0;0.0;0.0;0.3660149997115376;0.3660149997115376;0.3660149997115376;0.3660149997115376;0.3356143810225276;0.3356143810225276;0.0;0.0;0.2599120563717816;0.4;0.3660149997115376;0.3660149997115376;0.4;0.3660149997115376;0.0;0.3356143810225276;0.3356143810225276;0.4;0.43852901558847923;0.0;0.48300749985576874;0.48300749985576874;0.0;0.0;0.3660149997115376;0.0;0.48300749985576874;0.3356143810225276;0.4;0.3660149997115376;1.0;0.43852901558847923;0.0;0.0;0.4;0.43852901558847923;0.3660149997115376;0.3356143810225276;0.0;0.0;0.3356143810225276;0.0;0.0;0.0;0.0;0.0
GO:0045345;0.4;0.0;0.4;0.0;0.4;0.0;0.43852901558847923;0.0;0.5356143810225276;0.3081136762725405;0.6830074998557688;0.0;0.0;0.43852901558847923;0.4;0.0;0.4;0.4;0.4;0.0;0.4;0.0;0.0;0.4;0.3660149997115376;0.43852901558847923;0.0;0.0;0.4;0.0;0.0;0.4;0.4;0.4;0.48300749985576874;0.0;0.4;0.5356143810225276;0.0;0.4;0.4;0.4;0.0;0.3081136762725405;0.4;0.4;0.0;0.0;0.0;0.0;0.43852901558847923;0.0;0.0;0.0;0.4;0.4;0.43852901558847923;0.43852901558847923;0.4;0.4;0.0;0.0;0.3081136762725405;0.3356143810225276;0.48300749985576874;0.43852901558847923;0.3660149997115376;0.43852901558847923;0.0;0.4;0.4;0.48300749985576874;0.5356143810225276;0.0;0.43852901558847923;0.4;0.0;0.0;0.3660149997115376;0.0;0.43852901558847923;0.3660149997115376;0.43852901558847923;0.4;0.43852901558847923;1.0;0.0;0.0;0.43852901558847923;0.8;0.48300749985576874;0.4;0.0;0.0;0.4;0.0;0.0;0.0;0.0;0.0
GO:0001570;0.0;0.8;0.0;0.0;0.0;1.0;0.0;0.6000000000000001;0.0;0.0;0.0;0.0;0.8;0.0;0.8;0.0;0.8;0.0;0.8;0.6000000000000001;0.0;0.0;0.8;0.8;0.0;0.0;0.8;0.0;0.8;0.0;0.8;0.0;0.0;0.0;0.0;0.8;0.8;0.0;0.8;0.0;0.8;0.8;0.8;0.0;0.0;0.8;0.0;0.3660149997115376;0.8;0.8;0.0;0.5356143810225276;0.0;0.0;0.8;0.8;0.0;0.0;0.8;0.8;0.8;0.0;0.0;0.0;0.8;0.0;0.0;0.0;0.0;0.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.8;0.0;0.0;0.0;0.0;0.8;0.48300749985576874;0.8;0.8;0.8;0.5356143810225276;0.0;0.6000000000000001
GO:0003198;0.0;0.8;0.0;0.0;0.0;0.8;0.0;0.6000000000000001;0.0;0.0;0.0;0.0;0.8;0.0;0.8;0.0;0.8;0.0;0.8;0.6000000000000001;0.0;0.0;0.8;0.8;0.0;0.0;0.8;0.0;0.8;0.0;0.8;0.0;0.0;0.0;0.0;0.8;0.8;0.0;0.8;0.0;0.8;0.8;0.8;0.0;0.0;0.8;0.0;0.3660149997115376;0.8;0.8;0.0;0.5356143810225276;0.0;0.0;0.8;0.8;0.0;0.0;0.8;0.8;0.8;0.0;0.0;0.0;0.8;0.0;0.0;0.0;0.0;0.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.8;1.0;0.0;0.0;0.0;0.0;0.8;0.48300749985576874;0.8;0.8;0.8;0.5356143810225276;0.0;0.6000000000000001
GO:1905007;0.43852901558847923;0.0;0.43852901558847923;0.0;0.5356143810225276;0.0;0.6000000000000001;0.0;0.4;0.3356143810225276;0.48300749985576874;0.0;0.0;0.48300749985576874;0.48300749985576874;0.0;0.43852901558847923;0.48300749985576874;0.43852901558847923;0.0;0.5356143810225276;0.0;0.0;0.43852901558847923;0.43852901558847923;0.48300749985576874;0.0;0.0;0.43852901558847923;0.0;0.0;0.6000000000000001;0.43852901558847923;0.48300749985576874;0.6000000000000001;0.0;0.43852901558847923;0.4;0.0;0.6000000000000001;0.43852901558847923;0.43852901558847923;0.0;0.3660149997115376;0.3356143810225276;0.43852901558847923;0.0;0.0;0.0;0.0;0.43852901558847923;0.0;0.0;0.0;0.43852901558847923;0.43852901558847923;0.6000000000000001;0.48300749985576874;0.43852901558847923;0.43852901558847923;0.0;0.0;0.3356143810225276;0.3660149997115376;0.43852901558847923;0.6000000000000001;0.3356143810225276;0.48300749985576874;0.0;0.43852901558847923;0.5356143810225276;0.43852901558847923;0.4;0.0;0.3660149997115376;0.4;0.0;0.0;0.43852901558847923;0.0;0.43852901558847923;0.4;0.48300749985576874;0.48300749985576874;0.4;0.43852901558847923;0.0;0.0;1.0;0.43852901558847923;0.3356143810225276;0.43852901558847923;0.0;0.0;0.43852901558847923;0.0;0.0;0.0;0.0;0.0
GO:0045348;0.4;0.0;0.4;0.0;0.4;0.0;0.43852901558847923;0.0;0.5356143810225276;0.3081136762725405;0.6830074998557688;0.0;0.0;0.43852901558847923;0.4;0.0;0.4;0.4;0.4;0.0;0.4;0.0;0.0;0.4;0.3660149997115376;0.43852901558847923;0.0;0.0;0.4;0.0;0.0;0.4;0.4;0.4;0.48300749985576874;0.0;0.4;0.5356143810225276;0.0;0.4;0.4;0.4;0.0;0.3081136762725405;0.4;0.4;0.0;0.0;0.0;0.0;0.43852901558847923;0.0;0.0;0.0;0.4;0.4;0.43852901558847923;0.43852901558847923;0.4;0.4;0.0;0.0;0.3081136762725405;0.3356143810225276;0.48300749985576874;0.43852901558847923;0.3660149997115376;0.43852901558847923;0.0;0.4;0.4;0.48300749985576874;0.5356143810225276;0.0;0.43852901558847923;0.4;0.0;0.0;0.3660149997115376;0.0;0.43852901558847923;0.3660149997115376;0.43852901558847923;0.4;0.43852901558847923;0.8;0.0;0.0;0.43852901558847923;1.0;0.48300749985576874;0.4;0.0;0.0;0.4;0.0;0.0;0.0;0.0;0.0
GO:0000122;0.3081136762725405;0.0;0.43852901558847923;0.0;0.3660149997115376;0.0;0.3356143810225276;0.0;0.5356143810225276;0.3356143810225276;0.43852901558847923;0.0;0.0;0.3356143810225276;0.4;0.0;0.3660149997115376;0.3660149997115376;0.3660149997115376;0.0;0.43852901558847923;0.0;0.0;0.3660149997115376;0.3660149997115376;0.3356143810225276;0.0;0.0;0.3660149997115376;0.0;0.0;0.4;0.3081136762725405;0.48300749985576874;0.4;0.0;0.3660149997115376;0.8;0.0;0.4;0.3660149997115376;0.3660149997115376;0.0;0.3660149997115376;0.3081136762725405;0.3660149997115376;0.0;0.0;0.0;0.0;0.6830074998557688;0.0;0.0;0.0;0.43852901558847923;0.3660149997115376;0.3356143810225276;0.4;0.3660149997115376;0.3660149997115376;0.0;0.0;0.2830074998557688;0.3660149997115376;0.8;0.3356143810225276;0.4;0.4;0.0;0.3660149997115376;0.3660149997115376;0.3660149997115376;0.8;0.0;0.3356143810225276;0.48300749985576874;0.0;0.0;0.3660149997115376;0.0;0.3356143810225276;0.4;0.3356143810225276;0.3660149997115376;0.3660149997115376;0.48300749985576874;0.0;0.0;0.3356143810225276;0.48300749985576874;1.0;0.4;0.0;0.0;0.3660149997115376;0.0;0.0;0.0;0.0;0.0
GO:0050771;0.4;0.0;0.5356143810225276;0.0;0.5356143810225276;0.0;0.48300749985576874;0.0;0.43852901558847923;0.4;0.43852901558847923;0.0;0.0;0.43852901558847923;0.8;0.0;0.8;0.6830074998557688;0.8;0.0;0.48300749985576874;0.0;0.0;0.8;0.5356143810225276;0.43852901558847923;0.0;0.0;0.8;0.0;0.0;0.5356143810225276;0.4;0.6000000000000001;0.48300749985576874;0.0;0.8;0.3660149997115376;0.0;0.5356143810225276;0.8;0.8;0.0;0.43852901558847923;0.3660149997115376;0.8;0.0;0.0;0.0;0.0;0.4;0.0;0.0;0.0;0.8;0.8;0.43852901558847923;0.8;0.8;0.8;0.0;0.0;0.43852901558847923;0.43852901558847923;0.8;0.43852901558847923;0.4;0.8;0.0;0.8;0.48300749985576874;0.4;0.43852901558847923;0.0;0.4;0.48300749985576874;0.0;0.0;0.43852901558847923;0.0;0.4;0.48300749985576874;0.43852901558847923;0.6000000000000001;0.3356143810225276;0.4;0.0;0.0;0.43852901558847923;0.4;0.4;1.0;0.0;0.0;0.8;0.0;0.0;0.0;0.0;0.0
