;GO:0008584;GO:0032693;GO:1902311;GO:0035162;GO:0038156;GO:0015031;GO:1905146;GO:0046854;GO:0097490;GO:0042531;GO:0051092;GO:0001550;GO:0045766;GO:0000187;GO:0045892;GO:0045893;GO:0002636;GO:0051482;GO:2000353;GO:1990408;GO:0019367;GO:0032689;GO:0034626;GO:0050679;GO:0035434;GO:0034625;GO:0035556;GO:0050710;GO:0030148;GO:1902285;GO:0061684;GO:2001186;GO:0060355;GO:0065003;GO:2001181;GO:0007143;GO:0050728;GO:0051260;GO:0045410;GO:0042700;GO:0048010;GO:1990410;GO:0071360;GO:0001556;GO:0002768;GO:0001954;GO:0050680;GO:0001836;GO:0070830;GO:0030890;GO:2000249;GO:2000484;GO:0032436;GO:0031623;GO:0051897;GO:0043406;GO:0090557;GO:0090037;GO:0008284;GO:0043123;GO:0097190;GO:0051151;GO:0045944;GO:0045425;GO:0042832;GO:0048661;GO:0002576;GO:0000165;GO:0043491;GO:0007229;GO:0051781;GO:0051023;GO:0019221;GO:0048146;GO:0006816;GO:0043252;GO:0015804;GO:0010595;GO:0038128;GO:0050731;GO:0033590;GO:2001240;GO:0061740;GO:0031295;GO:0031296;GO:0006670;GO:0000209;GO:0038084;GO:0060019;GO:0046007;GO:1901652;GO:0048305;GO:0048304;GO:1903830;GO:1903556;GO:0009267;GO:0043536;GO:0001782;GO:0097352;GO:0071260;GO:2000145;GO:0032496;GO:0050900;GO:0001938;GO:0017038;GO:0018108;GO:1902475;GO:1902476;GO:0007173;GO:0007179;GO:0045840;GO:0009756;GO:0043547;GO:0006878;GO:0043154;GO:0051607;GO:0006919;GO:0034260;GO:0060674;GO:0007186;GO:0031032;GO:0042100;GO:0043312;GO:0042102;GO:0007189;GO:0006897;GO:0006898;GO:0043434;GO:0046825;GO:0048846;GO:0048208;GO:0010629;GO:0030216;GO:0033209;GO:0006888;GO:0002845;GO:0010628;GO:0034138;GO:0010469;GO:0071329;GO:0072659;GO:0030335;GO:0046718;GO:0045627;GO:0046716;GO:0009299;GO:1905404;GO:0045740;GO:0045741;GO:0045986;GO:0001573;GO:0000122;GO:0050892;GO:0035338;GO:0071356;GO:0051902;GO:0016311;GO:0038043;GO:0061549;GO:0007166;GO:0042761;GO:0042246;GO:0006874;GO:0060337;GO:0006357;GO:0006511;GO:0045086;GO:0032735;GO:0071222;GO:0045089;GO:0045087;GO:0042130;GO:0043066;GO:0071347;GO:0071346;GO:0036016;GO:0036018
GO:0051092;0.0;0.3;0.2727272727272727;0.0;0.09523809523809523;0.0;0.0;0.0;0.0;0.32;1.0;0.0;0.38095238095238093;0.2962962962962963;0.8333333333333334;0.8333333333333334;0.36363636363636365;0.15384615384615385;0.34782608695652173;0.09523809523809523;0.0;0.3;0.0;0.4;0.0;0.0;0.10526315789473684;0.2608695652173913;0.0;0.09523809523809523;0.0;0.25;0.42105263157894735;0.0;0.3333333333333333;0.0;0.2857142857142857;0.0;0.36363636363636365;0.1;0.09090909090909091;0.09523809523809523;0.0;0.0;0.1;0.4;0.3;0.0;0.0;0.34782608695652173;0.2727272727272727;0.3333333333333333;0.32;0.0;0.36363636363636365;0.3076923076923077;0.0;0.36363636363636365;0.42105263157894735;0.36363636363636365;0.10526315789473684;0.2857142857142857;0.8;0.36363636363636365;0.0;0.4;0.0;0.08695652173913043;0.1;0.1;0.42105263157894735;0.2727272727272727;0.1;0.4;0.0;0.0;0.0;0.34782608695652173;0.08695652173913043;0.3333333333333333;0.0;0.25;0.0;0.34782608695652173;0.34782608695652173;0.0;0.0;0.09090909090909091;0.0;0.25;0.0;0.0;0.32;0.0;0.3;0.0;0.3333333333333333;0.09523809523809523;0.0;0.0;0.3157894736842105;0.0;0.0;0.38095238095238093;0.0;0.0;0.0;0.0;0.08695652173913043;0.09090909090909091;0.36363636363636365;0.10526315789473684;0.4;0.16666666666666666;0.23076923076923078;0.0;0.2962962962962963;0.3;0.0;0.10526315789473684;0.0;0.0;0.0;0.34782608695652173;0.08695652173913043;0.0;0.0;0.0;0.2727272727272727;0.0;0.0;0.6;0.0;0.09523809523809523;0.0;0.3333333333333333;0.4;0.07692307692307693;0.3;0.0;0.0;0.38095238095238093;0.0;0.2962962962962963;0.21052631578947367;0.0;0.32;0.36363636363636365;0.3076923076923077;0.2727272727272727;0.0;0.8;0.0;0.0;0.0;0.2727272727272727;0.0;0.09523809523809523;0.0;0.10526315789473684;0.0;0.0;0.17391304347826086;0.09523809523809523;0.8333333333333334;0.0;0.36363636363636365;0.4;0.0;0.38095238095238093;0.0;0.2608695652173913;0.2857142857142857;0.0;0.0;0.0;0.0
GO:0001550;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.16666666666666666;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2222222222222222;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2222222222222222;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.18181818181818182;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2222222222222222;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0045766;0.0;0.5333333333333333;0.35294117647058826;0.0;0.125;0.0;0.0;0.0;0.0;0.4;0.38095238095238093;0.0;1.0;0.36363636363636365;0.3157894736842105;0.42105263157894735;0.5882352941176471;0.19047619047619047;0.4444444444444444;0.125;0.0;0.5333333333333333;0.0;0.5333333333333333;0.0;0.0;0.14285714285714285;0.4444444444444444;0.0;0.125;0.0;0.3157894736842105;0.5714285714285714;0.0;0.5263157894736842;0.0;0.375;0.0;0.5882352941176471;0.13333333333333333;0.11764705882352941;0.125;0.0;0.0;0.13333333333333333;0.5333333333333333;0.4;0.0;0.0;0.4444444444444444;0.35294117647058826;0.5263157894736842;0.4;0.0;0.47058823529411764;0.38095238095238093;0.0;0.47058823529411764;0.5714285714285714;0.47058823529411764;0.14285714285714285;0.5;0.4;0.5882352941176471;0.0;0.5333333333333333;0.0;0.1111111111111111;0.13333333333333333;0.13333333333333333;0.5714285714285714;0.35294117647058826;0.13333333333333333;0.5333333333333333;0.0;0.0;0.0;0.5555555555555556;0.1111111111111111;0.42105263157894735;0.0;0.3157894736842105;0.0;0.4444444444444444;0.4444444444444444;0.0;0.0;0.11764705882352941;0.0;0.3157894736842105;0.0;0.0;0.5;0.0;0.5333333333333333;0.0;0.5263157894736842;0.125;0.0;0.0;0.42857142857142855;0.0;0.0;0.5;0.0;0.0;0.0;0.0;0.1111111111111111;0.11764705882352941;0.47058823529411764;0.14285714285714285;0.26666666666666666;0.21052631578947367;0.2857142857142857;0.0;0.36363636363636365;0.4;0.0;0.14285714285714285;0.0;0.0;0.0;0.4444444444444444;0.1111111111111111;0.0;0.0;0.0;0.35294117647058826;0.0;0.0;0.4;0.0;0.125;0.0;0.5263157894736842;0.5333333333333333;0.09523809523809523;0.26666666666666666;0.0;0.0;0.5;0.0;0.36363636363636365;0.2857142857142857;0.0;0.4;0.47058823529411764;0.38095238095238093;0.47058823529411764;0.0;0.3;0.0;0.0;0.0;0.35294117647058826;0.0;0.125;0.0;0.14285714285714285;0.0;0.0;0.2222222222222222;0.125;0.3157894736842105;0.0;0.5882352941176471;0.6666666666666666;0.0;0.5;0.0;0.3333333333333333;0.375;0.0;0.0;0.0;0.0
GO:0000187;0.0;0.19047619047619047;0.17391304347826086;0.0;0.09090909090909091;0.0;0.0;0.0;0.0;0.7692307692307693;0.2962962962962963;0.0;0.36363636363636365;1.0;0.4;0.48;0.43478260869565216;0.14814814814814814;0.4166666666666667;0.09090909090909091;0.0;0.19047619047619047;0.0;0.47619047619047616;0.0;0.0;0.4;0.3333333333333333;0.0;0.09090909090909091;0.0;0.32;0.5;0.0;0.4;0.0;0.36363636363636365;0.0;0.6086956521739131;0.09523809523809523;0.08695652173913043;0.09090909090909091;0.0;0.0;0.38095238095238093;0.38095238095238093;0.38095238095238093;0.0;0.0;0.4166666666666667;0.34782608695652173;0.4;0.6153846153846154;0.0;0.6956521739130435;0.9629629629629629;0.0;0.6956521739130435;0.5;0.6956521739130435;0.4;0.36363636363636365;0.46153846153846156;0.6086956521739131;0.0;0.47619047619047616;0.0;0.08333333333333333;0.09523809523809523;0.09523809523809523;0.5;0.34782608695652173;0.09523809523809523;0.47619047619047616;0.0;0.0;0.0;0.3333333333333333;0.08333333333333333;0.8;0.0;0.48;0.0;0.4166666666666667;0.4166666666666667;0.0;0.0;0.08695652173913043;0.0;0.32;0.0;0.0;0.3076923076923077;0.0;0.19047619047619047;0.0;0.32;0.09090909090909091;0.0;0.0;0.4;0.0;0.0;0.45454545454545453;0.0;0.0;0.0;0.0;0.08333333333333333;0.08695652173913043;0.43478260869565216;0.4;0.47619047619047616;0.16;0.2962962962962963;0.0;0.35714285714285715;0.38095238095238093;0.0;0.4;0.0;0.0;0.0;0.4166666666666667;0.08333333333333333;0.0;0.0;0.0;0.17391304347826086;0.0;0.0;0.47619047619047616;0.0;0.09090909090909091;0.0;0.4;0.5714285714285714;0.07407407407407407;0.5714285714285714;0.0;0.0;0.45454545454545453;0.0;0.35714285714285715;0.2;0.0;0.38461538461538464;0.5217391304347826;0.8148148148148148;0.17391304347826086;0.0;0.38461538461538464;0.0;0.0;0.0;0.34782608695652173;0.0;0.09090909090909091;0.0;0.4;0.0;0.0;0.16666666666666666;0.09090909090909091;0.4;0.0;0.6086956521739131;0.38095238095238093;0.0;0.45454545454545453;0.0;0.3333333333333333;0.36363636363636365;0.0;0.0;0.0;0.0
GO:0045892;0.0;0.4444444444444444;0.3;0.0;0.10526315789473684;0.0;0.0;0.0;0.0;0.43478260869565216;0.8333333333333334;0.0;0.3157894736842105;0.4;1.0;0.9090909090909091;0.3;0.16666666666666666;0.38095238095238093;0.10526315789473684;0.0;0.4444444444444444;0.0;0.4444444444444444;0.0;0.0;0.47058823529411764;0.38095238095238093;0.0;0.10526315789473684;0.0;0.45454545454545453;0.47058823529411764;0.0;0.36363636363636365;0.0;0.42105263157894735;0.0;0.6;0.4444444444444444;0.1;0.10526315789473684;0.0;0.0;0.4444444444444444;0.3333333333333333;0.5555555555555556;0.0;0.0;0.38095238095238093;0.4;0.36363636363636365;0.43478260869565216;0.0;0.4;0.4166666666666667;0.0;0.4;0.47058823529411764;0.4;0.47058823529411764;0.5263157894736842;0.8695652173913043;0.6;0.0;0.4444444444444444;0.0;0.38095238095238093;0.4444444444444444;0.4444444444444444;0.47058823529411764;0.4;0.4444444444444444;0.4444444444444444;0.0;0.0;0.0;0.2857142857142857;0.09523809523809523;0.45454545454545453;0.0;0.36363636363636365;0.0;0.09523809523809523;0.09523809523809523;0.0;0.0;0.1;0.0;0.45454545454545453;0.0;0.0;0.43478260869565216;0.0;0.4444444444444444;0.0;0.2727272727272727;0.10526315789473684;0.0;0.0;0.47058823529411764;0.0;0.0;0.42105263157894735;0.0;0.0;0.0;0.0;0.09523809523809523;0.1;0.4;0.47058823529411764;0.2222222222222222;0.18181818181818182;0.4166666666666667;0.0;0.32;0.4444444444444444;0.0;0.47058823529411764;0.0;0.0;0.0;0.38095238095238093;0.09523809523809523;0.0;0.0;0.0;0.3;0.0;0.0;0.7777777777777778;0.0;0.10526315789473684;0.0;0.2727272727272727;0.6666666666666666;0.08333333333333333;0.4444444444444444;0.0;0.0;0.42105263157894735;0.0;0.24;0.23529411764705882;0.0;0.34782608695652173;0.7;0.3333333333333333;0.4;0.0;0.9565217391304348;0.0;0.0;0.0;0.4;0.0;0.10526315789473684;0.0;0.47058823529411764;0.0;0.0;0.19047619047619047;0.10526315789473684;0.9090909090909091;0.0;0.6;0.3333333333333333;0.0;0.3157894736842105;0.0;0.38095238095238093;0.5263157894736842;0.0;0.0;0.0;0.0
GO:0045893;0.0;0.3333333333333333;0.3;0.0;0.10526315789473684;0.0;0.0;0.0;0.0;0.5217391304347826;0.8333333333333334;0.0;0.42105263157894735;0.48;0.9090909090909091;1.0;0.4;0.16666666666666666;0.38095238095238093;0.10526315789473684;0.0;0.3333333333333333;0.0;0.4444444444444444;0.0;0.0;0.47058823529411764;0.38095238095238093;0.0;0.10526315789473684;0.0;0.36363636363636365;0.47058823529411764;0.0;0.36363636363636365;0.0;0.3157894736842105;0.0;0.7;0.4444444444444444;0.1;0.10526315789473684;0.0;0.0;0.4444444444444444;0.4444444444444444;0.4444444444444444;0.0;0.0;0.38095238095238093;0.4;0.36363636363636365;0.5217391304347826;0.0;0.4;0.5;0.0;0.4;0.47058823529411764;0.4;0.47058823529411764;0.42105263157894735;0.9565217391304348;0.7;0.0;0.4444444444444444;0.0;0.38095238095238093;0.4444444444444444;0.4444444444444444;0.47058823529411764;0.4;0.4444444444444444;0.4444444444444444;0.0;0.0;0.0;0.38095238095238093;0.09523809523809523;0.5454545454545454;0.0;0.36363636363636365;0.0;0.38095238095238093;0.38095238095238093;0.0;0.0;0.1;0.0;0.36363636363636365;0.0;0.0;0.5217391304347826;0.0;0.3333333333333333;0.0;0.36363636363636365;0.10526315789473684;0.0;0.0;0.47058823529411764;0.0;0.0;0.42105263157894735;0.0;0.0;0.0;0.0;0.09523809523809523;0.1;0.4;0.47058823529411764;0.2222222222222222;0.18181818181818182;0.3333333333333333;0.0;0.32;0.3333333333333333;0.0;0.47058823529411764;0.0;0.0;0.0;0.38095238095238093;0.09523809523809523;0.0;0.0;0.0;0.3;0.0;0.0;0.6666666666666666;0.0;0.10526315789473684;0.0;0.36363636363636365;0.7777777777777778;0.08333333333333333;0.4444444444444444;0.0;0.0;0.42105263157894735;0.0;0.32;0.23529411764705882;0.0;0.34782608695652173;0.7;0.3333333333333333;0.3;0.0;0.8695652173913043;0.0;0.0;0.0;0.4;0.0;0.10526315789473684;0.0;0.47058823529411764;0.0;0.0;0.19047619047619047;0.10526315789473684;0.9090909090909091;0.0;0.7;0.4444444444444444;0.0;0.42105263157894735;0.0;0.38095238095238093;0.42105263157894735;0.0;0.0;0.0;0.0
GO:0002636;0.0;0.375;0.3333333333333333;0.0;0.11764705882352941;0.0;0.0;0.0;0.0;0.38095238095238093;0.36363636363636365;0.0;0.5882352941176471;0.43478260869565216;0.3;0.4;1.0;0.18181818181818182;0.42105263157894735;0.11764705882352941;0.0;0.375;0.0;0.5;0.0;0.0;0.13333333333333333;0.3157894736842105;0.0;0.11764705882352941;0.0;0.3;0.5333333333333333;0.0;0.4;0.0;0.35294117647058826;0.0;0.4444444444444444;0.125;0.1111111111111111;0.11764705882352941;0.0;0.0;0.125;0.5;0.375;0.0;0.0;0.42105263157894735;0.3333333333333333;0.4;0.38095238095238093;0.0;0.4444444444444444;0.36363636363636365;0.0;0.4444444444444444;0.5333333333333333;0.4444444444444444;0.13333333333333333;0.47058823529411764;0.38095238095238093;0.4444444444444444;0.0;0.5;0.0;0.10526315789473684;0.125;0.125;0.5333333333333333;0.3333333333333333;0.125;0.5;0.0;0.0;0.0;0.42105263157894735;0.10526315789473684;0.4;0.0;0.3;0.0;0.42105263157894735;0.42105263157894735;0.0;0.0;0.1111111111111111;0.0;0.3;0.0;0.0;0.47619047619047616;0.0;0.375;0.0;0.4;0.11764705882352941;0.0;0.0;0.4;0.0;0.0;0.47058823529411764;0.0;0.0;0.0;0.0;0.10526315789473684;0.1111111111111111;0.4444444444444444;0.13333333333333333;0.25;0.2;0.2727272727272727;0.0;0.34782608695652173;0.375;0.0;0.13333333333333333;0.0;0.0;0.0;0.42105263157894735;0.10526315789473684;0.0;0.0;0.0;0.3333333333333333;0.0;0.0;0.375;0.0;0.11764705882352941;0.0;0.8;0.5;0.09090909090909091;0.25;0.0;0.0;0.47058823529411764;0.0;0.6956521739130435;0.26666666666666666;0.0;0.38095238095238093;0.4444444444444444;0.36363636363636365;0.3333333333333333;0.0;0.2857142857142857;0.0;0.0;0.0;0.3333333333333333;0.0;0.11764705882352941;0.0;0.13333333333333333;0.0;0.0;0.21052631578947367;0.11764705882352941;0.3;0.0;0.4444444444444444;0.5;0.0;0.7058823529411765;0.0;0.3157894736842105;0.35294117647058826;0.0;0.0;0.0;0.0
GO:0051482;0.0;0.2;0.18181818181818182;0.0;0.09523809523809523;0.0;0.18181818181818182;0.18181818181818182;0.10526315789473684;0.16;0.15384615384615385;0.0;0.19047619047619047;0.14814814814814814;0.16666666666666666;0.16666666666666666;0.18181818181818182;1.0;0.17391304347826086;0.09523809523809523;0.16666666666666666;0.2;0.16;0.2;0.0;0.16;0.10526315789473684;0.17391304347826086;0.19047619047619047;0.09523809523809523;0.2;0.16666666666666666;0.21052631578947367;0.1111111111111111;0.16666666666666666;0.09523809523809523;0.19047619047619047;0.1;0.18181818181818182;0.1;0.09090909090909091;0.09523809523809523;0.19047619047619047;0.1111111111111111;0.1;0.2;0.2;0.1;0.1;0.17391304347826086;0.18181818181818182;0.16666666666666666;0.16;0.19047619047619047;0.18181818181818182;0.15384615384615385;0.09523809523809523;0.18181818181818182;0.21052631578947367;0.18181818181818182;0.10526315789473684;0.19047619047619047;0.16;0.18181818181818182;0.0;0.2;0.18181818181818182;0.08695652173913043;0.1;0.1;0.21052631578947367;0.18181818181818182;0.1;0.2;0.0;0.0;0.0;0.17391304347826086;0.08695652173913043;0.16666666666666666;0.0;0.16666666666666666;0.0;0.08695652173913043;0.08695652173913043;0.09090909090909091;0.16666666666666666;0.09090909090909091;0.10526315789473684;0.16666666666666666;0.0;0.08695652173913043;0.16;0.0;0.2;0.2;0.16666666666666666;0.09523809523809523;0.10526315789473684;0.10526315789473684;0.21052631578947367;0.0;0.10526315789473684;0.19047619047619047;0.0;0.17391304347826086;0.0;0.0;0.08695652173913043;0.09090909090909091;0.18181818181818182;0.10526315789473684;0.2;0.75;0.15384615384615385;0.0;0.14814814814814814;0.2;0.0;0.10526315789473684;0.2;0.1;0.08695652173913043;0.17391304347826086;0.08695652173913043;0.0;0.0;0.0;0.18181818181818182;0.1;0.1;0.2;0.1;0.09523809523809523;0.0;0.16666666666666666;0.2;0.07692307692307693;0.2;0.19047619047619047;0.0;0.19047619047619047;0.0;0.14814814814814814;0.21052631578947367;0.08333333333333333;0.16;0.18181818181818182;0.15384615384615385;0.18181818181818182;0.18181818181818182;0.16;0.0;0.09090909090909091;0.2;0.18181818181818182;0.21052631578947367;0.09523809523809523;0.0;0.10526315789473684;0.17391304347826086;0.0;0.8695652173913043;0.09523809523809523;0.16666666666666666;0.09090909090909091;0.18181818181818182;0.2;0.1;0.19047619047619047;0.0;0.17391304347826086;0.19047619047619047;0.2;0.1;0.2;0.2
GO:2000353;0.0;0.35294117647058826;0.3157894736842105;0.0;0.1111111111111111;0.0;0.0;0.0;0.0;0.45454545454545453;0.34782608695652173;0.0;0.4444444444444444;0.4166666666666667;0.38095238095238093;0.38095238095238093;0.42105263157894735;0.17391304347826086;1.0;0.1111111111111111;0.0;0.35294117647058826;0.0;0.5882352941176471;0.0;0.0;0.5;0.4;0.0;0.1111111111111111;0.0;0.38095238095238093;0.625;0.0;0.47619047619047616;0.0;0.3333333333333333;0.0;0.5263157894736842;0.47058823529411764;0.10526315789473684;0.1111111111111111;0.0;0.0;0.47058823529411764;0.47058823529411764;0.47058823529411764;0.0;0.0;0.5;0.42105263157894735;0.47619047619047616;0.45454545454545453;0.0;0.5263157894736842;0.43478260869565216;0.0;0.5263157894736842;0.625;0.5263157894736842;0.5;0.4444444444444444;0.36363636363636365;0.5263157894736842;0.0;0.5882352941176471;0.0;0.4;0.47058823529411764;0.47058823529411764;0.625;0.42105263157894735;0.47058823529411764;0.5882352941176471;0.0;0.0;0.0;0.4;0.1;0.47619047619047616;0.0;0.6666666666666666;0.0;0.5;0.5;0.0;0.0;0.10526315789473684;0.0;0.38095238095238093;0.0;0.0;0.36363636363636365;0.0;0.35294117647058826;0.0;0.38095238095238093;0.1111111111111111;0.0;0.0;0.5;0.0;0.0;0.5555555555555556;0.0;0.0;0.0;0.0;0.1;0.10526315789473684;0.5263157894736842;0.5;0.23529411764705882;0.19047619047619047;0.6086956521739131;0.0;0.6666666666666666;0.35294117647058826;0.0;0.5;0.0;0.0;0.0;0.5;0.1;0.0;0.0;0.0;0.3157894736842105;0.0;0.0;0.35294117647058826;0.0;0.1111111111111111;0.0;0.38095238095238093;0.47058823529411764;0.08695652173913043;0.47058823529411764;0.0;0.0;0.5555555555555556;0.0;0.3333333333333333;0.25;0.0;0.7272727272727273;0.5263157894736842;0.43478260869565216;0.3157894736842105;0.0;0.36363636363636365;0.0;0.0;0.0;0.42105263157894735;0.0;0.1111111111111111;0.0;0.5;0.0;0.0;0.2;0.1111111111111111;0.38095238095238093;0.0;0.5263157894736842;0.47058823529411764;0.0;0.4444444444444444;0.0;0.4;0.7777777777777778;0.0;0.0;0.0;0.0
GO:1990408;0.0;0.13333333333333333;0.11764705882352941;0.0;0.125;0.0;0.23529411764705882;0.23529411764705882;0.14285714285714285;0.1;0.09523809523809523;0.0;0.125;0.09090909090909091;0.10526315789473684;0.10526315789473684;0.11764705882352941;0.09523809523809523;0.1111111111111111;1.0;0.21052631578947367;0.13333333333333333;0.2;0.13333333333333333;0.0;0.2;0.14285714285714285;0.1111111111111111;0.25;0.125;0.26666666666666666;0.10526315789473684;0.14285714285714285;0.15384615384615385;0.10526315789473684;0.125;0.125;0.13333333333333333;0.11764705882352941;0.13333333333333333;0.11764705882352941;0.125;0.25;0.15384615384615385;0.13333333333333333;0.13333333333333333;0.13333333333333333;0.13333333333333333;0.13333333333333333;0.1111111111111111;0.11764705882352941;0.10526315789473684;0.1;0.25;0.11764705882352941;0.09523809523809523;0.125;0.11764705882352941;0.14285714285714285;0.11764705882352941;0.14285714285714285;0.125;0.1;0.11764705882352941;0.0;0.13333333333333333;0.23529411764705882;0.1111111111111111;0.13333333333333333;0.13333333333333333;0.14285714285714285;0.47058823529411764;0.13333333333333333;0.13333333333333333;0.0;0.0;0.0;0.1111111111111111;0.1111111111111111;0.10526315789473684;0.0;0.10526315789473684;0.0;0.1111111111111111;0.1111111111111111;0.11764705882352941;0.21052631578947367;0.11764705882352941;0.14285714285714285;0.10526315789473684;0.0;0.1111111111111111;0.1;0.0;0.13333333333333333;0.26666666666666666;0.10526315789473684;0.125;0.14285714285714285;0.14285714285714285;0.14285714285714285;0.0;0.14285714285714285;0.125;0.0;0.2222222222222222;0.0;0.0;0.1111111111111111;0.11764705882352941;0.11764705882352941;0.14285714285714285;0.13333333333333333;0.21052631578947367;0.09523809523809523;0.0;0.09090909090909091;0.13333333333333333;0.0;0.14285714285714285;0.26666666666666666;0.13333333333333333;0.1111111111111111;0.1111111111111111;0.1111111111111111;0.0;0.0;0.0;0.11764705882352941;0.13333333333333333;0.13333333333333333;0.13333333333333333;0.13333333333333333;0.125;0.0;0.10526315789473684;0.13333333333333333;0.09523809523809523;0.13333333333333333;0.25;0.0;0.125;0.0;0.09090909090909091;0.2857142857142857;0.10526315789473684;0.1;0.11764705882352941;0.09523809523809523;0.11764705882352941;0.23529411764705882;0.1;0.0;0.11764705882352941;0.26666666666666666;0.11764705882352941;0.2857142857142857;0.125;0.0;0.14285714285714285;0.2222222222222222;0.0;0.2222222222222222;0.125;0.10526315789473684;0.11764705882352941;0.11764705882352941;0.13333333333333333;0.13333333333333333;0.125;0.0;0.1111111111111111;0.125;0.26666666666666666;0.13333333333333333;0.26666666666666666;0.26666666666666666
GO:0019367;0.0;0.0;0.0;0.0;0.21052631578947367;0.0;0.3;0.5;0.23529411764705882;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.16666666666666666;0.0;0.21052631578947367;1.0;0.0;0.8695652173913043;0.0;0.0;0.8695652173913043;0.23529411764705882;0.0;0.5263157894736842;0.21052631578947367;0.3333333333333333;0.0;0.0;0.125;0.0;0.21052631578947367;0.0;0.1111111111111111;0.0;0.2222222222222222;0.2;0.21052631578947367;0.21052631578947367;0.25;0.2222222222222222;0.0;0.0;0.2222222222222222;0.2222222222222222;0.0;0.0;0.0;0.0;0.3157894736842105;0.0;0.0;0.21052631578947367;0.0;0.0;0.0;0.23529411764705882;0.0;0.0;0.0;0.0;0.0;0.2;0.19047619047619047;0.2222222222222222;0.2222222222222222;0.0;0.0;0.2222222222222222;0.0;0.0;0.0;0.0;0.0;0.19047619047619047;0.0;0.0;0.0;0.0;0.0;0.0;0.5;0.2727272727272727;0.2;0.23529411764705882;0.0;0.0;0.09523809523809523;0.0;0.0;0.0;0.2222222222222222;0.0;0.0;0.23529411764705882;0.23529411764705882;0.0;0.0;0.11764705882352941;0.0;0.0;0.2857142857142857;0.0;0.0;0.19047619047619047;0.2;0.0;0.23529411764705882;0.0;0.18181818181818182;0.0;0.0;0.0;0.0;0.0;0.23529411764705882;0.2222222222222222;0.2222222222222222;0.09523809523809523;0.0;0.19047619047619047;0.0;0.0;0.0;0.0;0.2222222222222222;0.2222222222222222;0.0;0.1111111111111111;0.21052631578947367;0.0;0.0;0.0;0.16666666666666666;0.0;0.21052631578947367;0.0;0.0;0.0;0.0;0.23529411764705882;0.2727272727272727;0.0;0.0;0.0;0.0;0.5;0.0;0.0;0.4;0.2222222222222222;0.0;0.35294117647058826;0.21052631578947367;0.0;0.23529411764705882;0.8571428571428571;0.0;0.19047619047619047;0.21052631578947367;0.0;0.3;0.0;0.0;0.1111111111111111;0.0;0.0;0.0;0.0;0.2222222222222222;0.1111111111111111;0.2222222222222222;0.2222222222222222
